content,tags,posted_time,replies,retweets,likes,views
"【お知らせ】
#ホロライブ × #執事眼鏡 コラボ決定

FGOや東方プロジェクト等のコラボ眼鏡で有名な「執事眼鏡」様とコラボが決定いたしました
https://eyemirror.jp/hololive/

詳細は続報をお待ちください",#ホロライブ #執事眼鏡,2021-05-16T08:10:24+00:00,45,2593,7560,-1
"#桃鈴ねね が初登場
春がテーマのお話です！

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」は明日5/16(日)の18時公開

トラブルだらけの前回
https://youtu.be/vARkqQEFR-s",#桃鈴ねね #ホロライブ,2021-05-15T12:00:16+00:00,182,3264,11613,-1
"【商品情報】
「#ときのそら 誕生日記念2021」販売開始

「おるだん先生描き下ろし 両面クリアファイル」や「オリジナル楽曲CD くもはれ」等をご用意

数量限定の全部セット特典には「ときのそら直筆サイン入りポストカード」が付属します

販売ページはこちら",#ときのそら,2021-05-15T12:00:01+00:00,6,1269,5967,-1
"【お知らせ】
ホロライブ1期生のデビュー3周年を記念したオリジナル楽曲「Plasmagic Seasons!」が本日0時より配信開始

彼女たちが奏でる素敵なハーモニーをぜひお聴きいただき、1期生の3周年をお祝いしましょう

配信リンク一覧
https://h1g.streamlink.to/PlasmagicSeasons…", ,2021-05-14T15:00:00+00:00,9,2036,9069,-1
"【開催日まであと2週間】
「from 1st」開催まで残り2週間

SPWNにて配信チケット販売中
ぜひお買い求めください

配信チケットの購入はコチラ
https://virtual.spwn.jp/events/21052801-hololive-from-1st…

#ホロライブ #from1st",#ホロライブ #from1st,2021-05-14T11:01:00+00:00,2,619,2876,-1
"【お知らせ】
ホロライブ1期生オリジナル楽曲「Plasmagic Seasons!」が5月15日（土） 0時よりデジタルリリース決定

デジタルリリースに先駆け、本日5月14日（金）20時よりホロライブ公式YouTubeにてMVが公開です

MVリンクはコチラ
https://youtu.be/VCJTJX1kXe4", ,2021-05-14T11:00:02+00:00,31,3421,10202,-1
"【お知らせ】
「あなた」と楽しい休日を一緒に過ごす「#ホロスターズ  春の行楽ボイス2021」が、5月14日（金）18時より販売開始

この機会に参加メンバーたちと楽しい休日を、ぜひお過ごしください

詳細はこちら",#ホロスターズ,2021-05-14T09:02:09+00:00,2,222,1119,-1
"【お知らせ】
先日発表した「ホロライブEnglish -Myth- 」初の5人歌ってみた動画「Take Me Home, Country Roads」をプレミア公開

ぜひご視聴ください

MVはこちらから
https://youtu.be/I1cdQp5uz5s

#holoMyth ",#holoMyth  ,2021-05-14T07:26:40+00:00,22,2669,9830,-1
"【重要なお知らせ】
「from 1st」現地来場チケットの払い戻しを、本日5/14(金)10:00よりローソンチケットにて実施いたします。

《チケット払い戻し期間》
 5/14 (金) 10:00 ～ 5/31 (月) 23:59

払い戻し手続き方法は下記リンクをご参照ください。

払戻方法",,2021-05-14T01:00:01+00:00,1,577,2326,-1
"【商品情報】
「#夜空メル 三周年記念グッズ」が販売開始

あやみ先生描き下ろしのおっぱいマウスパッドや、DSマイル先生描き下ろしのB2タペストリーなど、豪華グッズをご用意いたしました

販売ページはこちら
https://hololive.booth.pm/items/2963331",#夜空メル,2021-05-13T13:00:02+00:00,3,960,3905,-1
"【お知らせ】
明日 5月14日（金）20時に、ホロライブ1期生のオリジナル楽曲がホロライブ公式YouTubeチャンネルにて公開されます

ぜひお楽しみに

#ホロライブ　#from1st",#ホロライブ #from1st,2021-05-13T11:55:00+00:00,126,2944,10911,-1
"#ホロライブ 発のゲーム情報バラエティ番組「ゲームショップ◯△（まるヤマ）駅前」第0回「開店準備」編、
プレミア視聴ありがとうございました

レギュラー投稿は6月からとなります
放送までに、ぜひ本動画をたくさんご視聴ください

URL 
https://youtube.com/watch?v=KrdkXgPk0cc…",#ホロライブ ,2021-05-13T11:10:21+00:00,1,451,2346,-1
"#ホロライブ 発のゲーム情報バラエティ番組「ゲームショップ◯△（まるヤマ）駅前」第0回「開店準備」編 がホロライブ公式YouTubeチャンネルで始まりました

こちらからご覧ください 
https://youtu.be/KrdkXgPk0cc

#まるヤマ駅前",#ホロライブ #まるヤマ駅前,2021-05-13T10:06:49+00:00,0,1044,5392,-1
"【お知らせ】
#燦鳥ノム さんの番組「燦鳥ノムの人生120年時代」のゲストに、弊社ホロライブ所属の #白上フブキ が出演しております

#Spotify や #Podcast でも視聴可能です

ぜひご視聴ください",#燦鳥ノム #白上フブキ #Spotify #Podcast,2021-05-12T10:16:58+00:00,1,393,2171,-1
"【速報】
昨年発売された #Reバース「ホロライブプロダクション」にて、スペシャルデッキセットの発売が決定

こちらも詳細をお楽しみにお待ちください

#ブシTCG大盛",#Reバース #ブシTCG大盛,2021-05-12T07:25:10+00:00,1,784,3166,-1
"【速報】
弊社 #ホロライブ が #ヴァイスシュバルツ に参戦決定

詳細を楽しみにお待ちください

#ブシTCG大盛",#ホロライブ #ヴァイスシュバルツ #ブシTCG大盛,2021-05-12T07:21:29+00:00,43,2431,7289,-1
"【ラジオお知らせラジオ】 
響ラジオステーションで配信中の「ホロライブpresents Vのすこんなオタ活なんだワ！」第41回が更新
https://bit.ly/2W1S6td

前回の放送でチラ見せしたオリジナル楽曲「Happiness World」を、今回は１コーラスまるまる配信

#響ラジオ #白上フブキ #宝鐘マリン",#響ラジオ #白上フブキ #宝鐘マリン,2021-05-12T04:00:55+00:00,2,580,3127,-1
"【新番組『ゲームショップ◯△（まるヤマ）駅前』が6月より放送開始】

#ホロライブ 発のゲーム情報バラエティ番組
5/13 (木) 19時から第0回「開店準備」編 がホロライブ公式YouTubeチャンネルでプレミア公開

詳細
https://prtimes.jp/main/html/rd/p/000000413.000030268.html…

第0回 ",#ホロライブ ,2021-05-12T03:01:53+00:00,157,5692,17383,-1
"改めまして、6月13日（日）での公演実施を楽しみにお待ちいただいていた皆様には、ご心配やご迷惑をおかけしてしまい申し訳ございません。

後日詳細を発表致しますので、今暫くお待ちいただけますようお願い申し上げます。

#ReReAZ",#ReReAZ,2021-05-11T11:17:50+00:00,0,132,962,-1
"【お知らせ】
6/13 AZKi 8th LiVE 「Rewind & Reunion」に関して、緊急事態宣言延長を考慮した結果、公演の実施を延期させていただきます。
尚、延期後のチケット情報等は後日詳細をお知らせ致します。

(※続きます)",,2021-05-11T11:17:16+00:00,4,610,2961,-1
"【お知らせ】
先日公開された「律可×Mori Calliope」の初コラボ曲「spiral tones」が5月11日（火）0時に、各種サブスクリプションサービスで配信が開始されました

この機会にダウンロード頂き、ぜひご視聴ください

配信URLはこちら
https://streamlink.to/spiraltones",,2021-05-10T15:00:01+00:00,0,871,3767,-1
"【本日22時半】
『hololive music studio』公開記念&100万再生を目前に、友人Aによる【ラジオ型放送】実施決定

最近や直近の #ホロライブ の話題についても、紹介していきます

出演 友人A
URL  http://youtu.be/bWFgsiTOINc
感想タグ #ホロのこしかけ",#ホロライブ #ホロのこしかけ,2021-05-10T10:00:00+00:00,13,966,4307,-1
"【お知らせ】
「#ホロライブ」LINEスタンプ「ホロライブ公式スタンプ vol.1」が5月9日（日）から販売開始

LINEスタンプ第1弾では、0期生から3期生までのアイドルが勢揃いとなっておりますので、ぜひお買い求めください

詳細はこちら",#ホロライブ,2021-05-10T07:16:20+00:00,264,7859,20732,-1
"【お知らせ】
前回 #バンダイ 様が運営する #プレミアムバンダイ にて発売していた「ホロライブ アクリルスイングコレクション」が、このたび #スマートガシャポン にて発売が開始されました

対象店舗の施設やショッピングモールにてお買い求めください

#ホロライブ #ガシャポン",#バンダイ #プレミアムバンダイ #スマートガシャポン #ホロライブ #ガシャポン,2021-05-10T04:30:12+00:00,23,1150,3486,-1
"【商品情報】
「#湊あくあ3Dライブ 2021 あくあ色すーぱーみらくる☆どり～む♪記念 NEKO BIGぬいぐるみ」販売開始

「#湊あくあ 」がデザインしたNEKOがBIGなぬいぐるみになって登場

ぜひお買い求めください

販売ページはこちら
https://hololive.booth.pm/items/2926388",#湊あくあ3Dライブ #湊あくあ,2021-05-09T13:00:00+00:00,41,2895,10540,-1
"【#ホロぐら 更新】
絶対何かしようとしてたのになぜか思い出せない #さくらみこ
あるあるですよね……

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」公開
感想は #ホロぐら でお待ちしております

動画の続きはコチラ
https://youtu.be/vARkqQEFR-s",#ホロぐら #さくらみこ #ホロライブ #ホロぐら,2021-05-09T09:02:01+00:00,61,2714,9489,-1
"#さくらみこ のエリート力で、どんなトラブルも解決！？

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」は明日5/9(日)の18時公開

五月病に効く前回
https://youtu.be/05VuFmvHjNY",#さくらみこ #ホロライブ,2021-05-08T12:00:38+00:00,39,1407,5532,-1
"【動画投稿しました】

【チラ見せ】造語によって生まれる神回【会員限定公式番組より】
https://youtu.be/V7S4qKarhAo
※本動画は4/11(日)の会員限定放送の一部分です

5/9（日）放送の『ホロのご機嫌うるわしゅう　第14回』もお楽しみに
https://live.nicovideo.jp/watch/lv331750745…",,2021-05-07T11:01:00+00:00,13,605,2895,-1
"【アーカイブ公開しました】

ホロのご機嫌うるわしゅう #13
https://nicovideo.jp/watch/so38697444…
https://nicovideo.jp/watch/so38697463…
※本動画は4/11(日)の会員限定放送のアーカイブです
　チャンネル会員は無料でご視聴可能です

「ホロライブ公式ファンクラブ」入会はこちら
https://ch.nicovideo.jp/hololive",,2021-05-07T11:00:01+00:00,3,369,2345,-1
"【お知らせ #2】
「from 1st」公演における現地来場チケットの払い戻しにつきましては、下記公演サイトをご覧ください。

https://from1st.hololive.tv/news

現地での観賞・応援を心待ちいただいた皆様には申し訳ございませんが、何卒ご理解いただきますよう、よろしくお願い申し上げます。

#from1st",#from1st,2021-05-07T09:40:17+00:00,1,624,2138,-1
"【お知らせ #1】
5月28日（金）に開催予定の《 hololive 1st Generation 3rd Anniversary LIVE「from 1st」》につきまして、緊急事態宣言延長を考慮した結果、会場での開催を中止し、SPWNでの完全オンラインライブへ切り替えることが決定いたしました。

詳細
https://from1st.hololive.tv/news

#from1st",#from1st,2021-05-07T09:40:17+00:00,83,2827,7145,-1
"【お知らせ】
本日より、6/23(水)発売予定の『 #こえていくホロライブ 』Blu-rayの発売前TVCMが、各TV番組で放映
今回のCMは4期生出演箇所をフィーチャー

ナレーションは #常闇トワ #天音かなた の2パターンありますので、ぜひチェックください

Blu-rayの詳細",#こえていくホロライブ #常闇トワ #天音かなた,2021-05-07T09:00:00+00:00,14,873,2839,-1
"【お知らせ】
先日、ホロライブ公式YouTubeチャンネルにて公開された「Bouquet」の lofi & chill mixバージョンですが、このたび各種サブスクリプションサービスでも配信が開始されました

本日5月7日0時より公開となりましたので、この機会にぜひご視聴ください",,2021-05-06T15:07:01+00:00,30,1361,4920,-1
"【お知らせ】
／
Twitterが縦長に対応して #戌神ころね が喜んでいます
＼
ホロライブの3Dショートアニメ #ホロぐら はホロライブ公式チャンネルにて毎週日曜18時公開　
お楽しみに

前回のホロぐらはこちら！
https://youtu.be/05VuFmvHjNY",#戌神ころね #ホロぐら,2021-05-06T12:35:42+00:00,70,3273,14168,-1
"【お知らせ】
ファミリーマートコラボ第3弾として『#ホロマート キャンペーンvol.3 5月5期生“May” you be happy』の開催が決定

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000409.000030268.html…

#ホロライブ 
#ファミリーマート",#ホロマート #ホロライブ #ファミリーマート,2021-05-06T08:16:47+00:00,60,4295,11235,-1
"【お知らせ】
オンラインクレーンゲーム「モーリーオンライン」限定コラボ第5弾として、「#戌神ころね」「#猫又おかゆ」コラボグッズを5月7日（金）18時から展開開始いたします

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000408.000030268.html…

#ホロライブ",#戌神ころね #猫又おかゆ #ホロライブ,2021-05-06T07:01:05+00:00,57,2875,7711,-1
"【予告】
本日の #すこだワ で発表された楽曲はこちら
ーーーーーーーーー
タイトル：Happiness World
歌　　　：白上フブキ、宝鐘マリン
作詞　　：法戸 祐樹
作曲　　：法戸 祐樹
編曲　　：法戸 祐樹
ーーーーーーーーー

詳細は続報をお待ちください",#すこだワ   ,2021-05-05T03:52:02+00:00,0,660,2368,-1
"【お知らせ】 
響ラジオステーションで配信中の「ホロライブpresents Vのすこんなオタ活なんだワ！」第40回が更新
https://bit.ly/2W1S6td

今週分にて、#すこだワ は1周年を迎えました

1周年を記念したスペシャルな発表も...
ぜひご視聴ください",#すこだワ   ,2021-05-05T03:08:03+00:00,5,674,3640,-1
"【お知らせ】
5月10日(月)発売の「PASH!」6月号にて、「#ホロスターズ」所属「#律可」のインタビュー記事が掲載されます

彼の魅力がたくさんつまった記事となっておりますので、ぜひご購読ください",#ホロスターズ #律可,2021-05-04T03:32:42+00:00,2,327,1727,-1
"【#ホロぐら 更新】
五月病のあなたに喝を入れてくれる動画！？
元気出していきましょう！

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」公開
感想は #ホロぐら でお待ちしております

動画の続きはコチラ
https://youtu.be/05VuFmvHjNY",#ホロぐら #ホロライブ #ホロぐら,2021-05-02T09:00:57+00:00,315,9578,30006,-1
"【お知らせ】
公式楽曲のアレンジ作業用BGMをお届けする動画「Hololive music studio」を公開

- lofi & chill remixで、心地よいひとときを-
動画はコチラhttp://youtu.be/XD1t7JHbge0

※#holo_remix 募集企画も始動詳細は概要欄をお読み下さい。",#holo_remix,2021-05-01T14:01:00+00:00,66,3370,12217,-1
"可愛い #百鬼あやめ が見れます。お楽しみに！

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」は明日5/2(日)の18時公開

宇宙旅行に行った前回
https://youtu.be/oWh7ux1P3kw",#百鬼あやめ #ホロライブ,2021-05-01T12:00:16+00:00,271,4339,17734,-1
"【イベント情報】
7月31日（土）に開催される「TUBEOUT! vol.10」に、#ホロライブ から「#星街すいせい」の出演が決定

チケット販売＆デジタルフラスタ募集中
どんなパフォーマンスが見れるのか、乞うご期待

チケット販売ページはこちら
https://virtual.spwn.jp/events/21073118-TO10…",#ホロライブ #星街すいせい ,2021-05-01T11:00:00+00:00,4,590,2880,-1
"【お知らせ】
ニコニコホロライブ公式ファンクラブにて、毎月豪華特典の配布を開始

今月は会員限定壁紙のDLと、アルバム『Bouquet』から『Dreaming Days』1ヵ月限定フルサイズ動画が視聴可能

詳細はこちら
https://ch.nicovideo.jp/hololive/blomaga/ar2017483…

この機会にぜひファンクラブに入会してみてください",,2021-05-01T03:00:00+00:00,2,681,3407,-1
"【お知らせ】
弊社所属VTuber「#さくらみこ」がYouTubeチャンネル登録者数100万人突破いたしました

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000402.000030268.html…

#ホロライブ　#みこち100万人",#さくらみこ #ホロライブ #みこち100万人,2021-04-30T14:01:37+00:00,94,3688,16847,-1
"【お知らせ】
4期生のメンバーである「#天音かなた」「#角巻わため」「#常闇トワ」の新衣装のお披露目配信を、5月3日(月)より順番に本人のYouTubeチャンネルにて実施することが決定いたしました

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000395.000030268.html…

#ホロライブ",#天音かなた #角巻わため #常闇トワ #ホロライブ,2021-04-30T08:03:36+00:00,203,7678,21847,-1
"【お知らせ】
本日4月30日（金）、17時30分より【#ネット闘会議2021】『New ポケモンスナップ』発売特番がニコニコ動画で配信

#白上フブキ #湊あくあ #尾丸ポルカ の3人が、発売された #ポケモンスナップ をプレイしていきます

ぜひご視聴ください

#ホロポケ部",#ネット闘会議2021 #白上フブキ #湊あくあ #尾丸ポルカ #ポケモンスナップ #ホロポケ部,2021-04-30T07:26:43+00:00,0,458,2379,-1
"【お知らせ】
「#ホロライブEnglish」の新衣装お披露目が、5月3日(月)から順番に、本人のYouTubeチャンネルにて実施することが決定いたしました

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000407.000030268.html…

#yurumyth #ホロライブ #hololiveEN",#ホロライブEnglish #yurumyth #ホロライブ #hololiveEN,2021-04-30T03:01:51+00:00,285,7898,24493,-1
"【お知らせ】
「#百鬼あやめ」の新衣装お披露目配信を、5月2日(日)21時より、彼女のYouTubeチャンネルにて実施することが決定いたしました

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000394.000030268.html…

#ホロライブ",#百鬼あやめ #ホロライブ,2021-04-28T08:01:00+00:00,509,11527,31508,-1
"【お知らせ】
本日、4月28日（水）にホロライブ初のオフィシャル・ピアノ・ソロ曲集が発売

この機会にぜひお買い求めください

#ホロライブ",#ホロライブ,2021-04-28T04:02:18+00:00,4,524,2237,-1
"【お知らせ】
4月29日（木）に配信予定の「#理想の座席表ドラフト」について、みなさんの《 理想の座席表 》を募集します

応募ツイートは #ホロの座席表 を付けて投稿しよう

※本ハッシュタグへの投稿は、ホロライブ公式YouTube配信で紹介させて頂く場合がございます",#理想の座席表ドラフト #ホロの座席表,2021-04-28T03:30:00+00:00,1022,6368,15851,-1
"【お知らせ】 
響ラジオステーションで配信中の「ホロライブpresents Vのすこんなオタ活なんだワ！」第39回が更新
https://bit.ly/2W1S6td

今週も引き続き、ゲストに #大空スバル（
@oozorasubaru
）が登場

ぜひお楽しみください

#すこだワ #響ラジオ #白上フブキ #宝鐘マリン",#大空スバル #すこだワ #響ラジオ #白上フブキ #宝鐘マリン,2021-04-28T03:03:45+00:00,7,642,2965,-1
"【5/28 開催日まであと1ヶ月】
5/28 hololive 1st Generation 3rd Anniversary LIVE「from 1st」SPWNで配信チケット発売中
※公演終了後、6/28まで何度でもアーカイブ視聴可能

SPWN配信チケットはこちらから
https://virtual.spwn.jp/events/21052801-hololive-from-1st…

#from1st",#from1st,2021-04-28T02:00:00+00:00,0,456,2291,-1
"【お知らせ #1】
4月といえば新学期！ ということで「理想の座席表」を出演者全員で妄想しながら発表し、ドラフトで争っていきます

■ 放送日時
4月29日（木・祝） 20:00～

■ 放送URL
https://youtu.be/-L-IMIfOQPU",,2021-04-27T05:00:00+00:00,53,2320,8861,-1
"【from1st グッズ販売中】
セット以外のサンプルも到着しております
from1st グッズ販売は28日までとなります

この機会をお見逃しなく

ご購入はこちら
日本国内：
https://items-store.jp/hololive-from1st…
Overseas：https://shop.geekjack.net/collections/hololive-from-1st…",,2021-04-27T03:00:01+00:00,0,455,2546,-1
"【お知らせ】
好評につき「#from1st」で展示されるデジタルフラワースタンド(お名前&画像入り)の2次受付が決定

2次受付期間：4月26日(月)19時~5月10日(月)23時59分まで
※お名前のみのデジタルフラスタは完売しました。

デジタルフラワースタンド受付ページ
https://virtual.spwn.jp/events/21052801-hololive-from-1st/flower-stand…",#from1st,2021-04-26T10:00:00+00:00,0,462,2753,-1
"【from1st グッズ販売中】
グッズセットのサンプルが到着いたしました
from1st グッズ販売は28日までとなります。

ご購入がまだのお客様は、お急ぎ下さい 

ご購入はこちら
日本国内：https://items-store.jp/hololive-from1st…

Overseas：https://shop.geekjack.net/collections/hololive-from-1st…",,2021-04-26T03:00:01+00:00,2,554,2824,-1
"【お知らせ】
「#ホロスターズ」、2周年記念トークイベント《ホロスターズ 2周年イベント「俺たちの決起集会2021」》が、6月25日、26日、27日の3DAYSで開催決定いたしました

詳細はこちら",#ホロスターズ,2021-04-26T01:08:03+00:00,0,296,1478,-1
"【#ホロぐら 更新】
軽い気持ちで宇宙旅行に出発した #常闇トワ たち！
銀河の果てにレッツゴー！

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」公開
感想は #ホロぐら でお待ちしております

動画の続きはコチラ
https://youtu.be/oWh7ux1P3kw",#ホロぐら #常闇トワ #ホロライブ #ホロぐら,2021-04-25T09:00:09+00:00,18,2029,7307,-1
"#姫森ルーナ と #湊あくあ がとあるものを取り合って喧嘩中です。

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」は明日4/25(日)の18時公開

#天音かなた の本性が見れる！？前回
https://youtu.be/dr0yef-9WOU",#姫森ルーナ #湊あくあ #ホロライブ #天音かなた,2021-04-24T12:00:19+00:00,43,1326,5226,-1
"【お知らせ】
ホロライブ初のフルアルバム hololive IDOL PROJECT「Bouquet」リリースを記念したCD専用スリーブを、本日4月24日（土）20時より受注販売開始

■ 受付期間
4月24日(土) ～ 2021年5月24日(月) 18:00まで

ご購入はこちら
https://hololive.booth.pm/items/2903731",,2021-04-24T11:00:01+00:00,18,2228,7364,-1
"また、現地来場チケットに関しては上記を踏まえ以下のスケジュールに変更となります。

・二次先行(抽選)受付 : 5/12(水)23:00迄
・一般発売開始 : 5/20(木) 12:00
・一・二次先行の発券開始 : 5/20(木) 12:00

お客様にはご迷惑をお掛けいたしますが、ご理解・ご協力の程、何卒宜しくお願い致します。",,2021-04-23T10:28:07+00:00,2,425,2140,-1
"【大事なお知らせ #1】
5月28日（金）開催の #from1st 公演に関しまして、緊急事態宣言発令を踏まえ、現在会場での実施の有無を検討中でございます。

詳細が決まり次第、後日ホロライブプロダクション公式Twitterにてアナウンスいたします。",#from1st,2021-04-23T10:11:43+00:00,61,2180,8874,-1
