content,tags,posted_time,replies,retweets,likes,views
"【商品情報】
「大神ミオ 誕生日記念グッズ」販売開始
記念グッズは泉彩先生描き下ろし二層印刷アクリルブロック＆タペストリー

記念グッズ2種セットの特典には「大神ミオ箔押し複製サイン入りポストカード」付き

販売ページはこちら
https://hololive.booth.pm/items/2363804",,2020-09-11T09:00:00+00:00,6,774,2438,-1
"【お知らせ】
響ラジオステーションで配信中の「ホロライブpresents Vのすこんなオタ活なんだワ！」の第10回が更新されております

今週も30分番組です（現実逃避）

ご視聴はこちら
 https://bit.ly/2W1S6td 

#すこだワ #白上フブキ #宝鐘マリン",#すこだワ #白上フブキ #宝鐘マリン,2020-09-09T08:09:30+00:00,16,567,2251,-1
"「ホロライブEnglish」デビューに伴い、
英語公式アカウントにて、予告動画も公開中

ぜひご覧ください
#holoMyth #hololiveEnglish",#holoMyth #hololiveEnglish,2020-09-09T03:36:20+00:00,3,579,2011,-1
"【 速報 】
／
#ホロライブ から英語圏グループ
「ホロライブEN」のデビューが決定
＼

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000296.000030268.html…

#holoMyth #hololiveEnglish",#ホロライブ #holoMyth #hololiveEnglish ,2020-09-09T03:11:04+00:00,363,13881,26330,-1
"【お知らせ】
9月10日（木）10:00 から行われる Call of Duty: #BlackOpsColdWar の Multiplayer Reveal に弊社所属タレントの #獅白ぼたん が日本配信者代表として参戦決定

詳細は獅白ぼたんの配信にて告知予定ですので、
お忘れなくご覧ください
https://youtube.com/channel/UCUKD-uaobj9jiqB-VXt71mA…",#BlackOpsColdWar #獅白ぼたん,2020-09-08T15:00:49+00:00,36,1591,3783,-1
"【MMDホロライブ更新のお知らせ】
／
「#ときのそら」公式MMDモデルの更新を行いました
＼

＜MMDホロライブ＞
https://mmd.hololive.tv

＜ときのそら公式MMDの詳細はこちら＞
https://3d.nicovideo.jp/works/td63641",#ときのそら ,2020-09-08T13:11:35+00:00,11,649,1927,-1
"【  商品情報  】
「獅白ぼたん 誕生日記念ボイス」販売開始
『記念グッズ付き全部セット』をご購入の方には「トマリ先生描き下ろしアクリルパネル」に加え、特典として「獅白ぼたん直筆サイン入りポストカード」が付いてきます

販売ページはこちら
https://hololive.booth.pm/items/2347199

#獅白ぼたん",#獅白ぼたん,2020-09-08T12:00:01+00:00,5,1135,3207,-1
"【お知らせ】
アーケード音楽ゲーム『maimai でらっくす Splash』と、弊社所属の「#ときのそら」「#さくらみこ」がコラボ

「#キノシタ」氏のオリジナル楽曲「マイオドレ！舞舞タイム」が追加されるので、ぜひお楽しみください",#ときのそら #さくらみこ #キノシタ,2020-09-08T07:35:24+00:00,7,1021,3146,-1
"サントリークラフトボスさん提供で
11/4に「推しスピーチ全国大会」が開催予定

テーマが《バーチャルYouTuber/Liver》ということで、「我こそは」という方は、ぜひ応募してみてくださいね",,2020-09-08T05:42:26+00:00,9,822,2681,-1
"【お知らせ】
本日9月7日(月)19時より、「#ときのそら」3周年記念配信を開始いたします サプライズ告知も

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000297.000030268.html…

#ホロライブ",#ときのそら #ホロライブ,2020-09-07T04:01:39+00:00,1,1276,4262,-1
"＜YouTubeでの視聴はコチラ＞
https://youtube.com/watch?v=zdYwi_9OdBQ…

※ニコニコ・YouTube共に、無料視聴時間が30分となっております。全編ご視聴の方は、有料ニコニコチケットをお買い求めの上、ニコニコ動画よりご参加ください",,2020-09-06T10:08:08+00:00,0,53,207,-1
"19時より、文化放送主催「花火大会XR」がスタート
ぜひご視聴ください",,2020-09-06T09:57:24+00:00,1,224,1154,-1
"【ホロぐら更新】
#大空スバル が #姫森ルーナ に襲われている！

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」公開
感想は #ホロぐら でお待ちしております

本編はコチラ
https://youtu.be/vVDcEsz5k_Q",#大空スバル #姫森ルーナ #ホロライブ #ホロぐら,2020-09-06T09:00:18+00:00,38,2490,7486,-1
"ドアの外で怯えてる #潤羽るしあ と #角巻わため
一体事務所でなにが起きているのでしょう……

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」第70話は明日、9/5(日)の18時公開

水着の前回
https://youtu.be/4MJQxT5-Zhc",#潤羽るしあ #角巻わため #ホロライブ,2020-09-05T12:00:05+00:00,25,1157,3980,-1
"【商品情報】
「癒月ちょこ 活動二周年記念グッズ」販売開始
記念グッズは「癒月ちょこ婚姻届」＆「癒月ちょこ刻印入り結婚指輪」＆「悪魔の角風リングスタンド」

販売ページはこちら
https://hololive.booth.pm/items/2309115　

#癒月ちょこ二周年",#癒月ちょこ二周年,2020-09-04T12:40:00+00:00,23,1171,3435,-1
"【お知らせ】
9月17日(木)より、#星街すいせい と #ヴァンガードZERO とのコラボが開催決定しました

この機会にぜひお楽しみください",#星街すいせい #ヴァンガードZERO,2020-09-04T12:30:12+00:00,1,704,2837,-1
"【お知らせ #1】
毎月様々な部分が変化するホロライブ公式トークバラエティ「ホロのご機嫌うるわしゅう」第6回の配信決定

＜放送URL＞
YouTube
https://youtu.be/uEz10pVkHxo

niconico
https://live.nicovideo.jp/watch/lv327860358…

＜応援ハッシュタグ＞",,2020-09-04T08:04:44+00:00,8,684,2807,-1
"【商品情報】
「百鬼あやめ 活動二周年記念ボイス」販売開始です

記念グッズは「百鬼あやめ 」モチーフデザインのトートバッグ＆スマートフォンケース
購入者特典は「特典ボイス」＆「お手紙(複製メッセージ)」です

販売ページはこちら
https://hololive.booth.pm/items/2309046",,2020-09-03T13:00:01+00:00,14,1403,4499,-1
"【商品情報】
「夏色まつりYoutube登録者数50万人記念グッズ」販売開始
いよかん先生描き下ろしのイラストを使用したアクリルキーホルダーとステッカーです！

販売ページはこちら
記念アクリルキーホルダー
https://hololive.booth.pm/items/2325177
記念ステッカー
https://hololive.booth.pm/items/2332653",,2020-09-01T12:00:01+00:00,2,685,2418,-1
"【お知らせ】
文化放送とLATEGRAが開催するバーチャル花火大会『東京タワー花火大会XR〜COSMIC FLOWER〜』の生ライブに弊社所属の「#星街すいせい」が出演いたします
ライブは9月6日（日）19時より開始

詳細はこちら
https://joqr.co.jp/article/detail/post_590.php…

#東京タワー花火大会",#星街すいせい #東京タワー花火大会,2020-09-01T05:48:51+00:00,1,683,2261,-1
"【訂正】
開催時期でございますが、9月1日（金）は誤りであり、正しくは9月1日（火）でございます。お詫びして訂正いたします。",,2020-09-01T03:19:58+00:00,0,100,592,-1
"【お知らせ】
ホロライブ」と「ツクモネットショップ」がコラボ
 「ときのそら」＋「ホロライブ３期生」のWEBジャックキャンペーンが9月1日（金）より開催いたします

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000295.000030268.html…

#ホロライブ #ツクモネットショップ",#ホロライブ #ツクモネットショップ,2020-09-01T02:03:07+00:00,28,2864,6768,-1
"【商品情報】
「白上フブキ 80万人記念グッズ」販売開始です
「げぜるん」先生描き下ろしデザインのTシャツ＆アクリルキーホルダーになります

購入者特典は「凪白みと先生描き下ろしポストカード」

販売ページはこちら
https://hololive.booth.pm/items/2313580 ",,2020-08-31T12:00:00+00:00,44,1137,3557,-1
"【お知らせ】
潤羽るしあ「蝶の夢Tシャツ」販売開始
BLADE先生描き下ろしのイラストは「紅」と「碧」の2Ver.ございます　ぜひお買い求めください！

潤羽るしあ 蝶の夢Tシャツ「紅」
https://hololive.booth.pm/items/2325960
潤羽るしあ 蝶の夢Tシャツ「碧」
https://hololive.booth.pm/items/2325929",,2020-08-31T11:02:51+00:00,35,2006,5297,-1
"【ホロぐら更新】
8月も終盤
みんなで夏の思い出を作りに行きました！

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」公開
感想は #ホロぐら でお待ちしております

本編はコチラ
https://youtu.be/4MJQxT5-Zhc",#ホロライブ #ホロぐら,2020-08-30T09:00:43+00:00,44,2689,8576,-1
"エビを追ってビーチにきた #百鬼あやめ 達
ついでに流しそうめんも楽しんじゃいます！

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」第69話は明日、8/30(日)の18時公開

怒りの前回
https://youtu.be/8GLSHHLP91s",#百鬼あやめ #ホロライブ,2020-08-29T12:00:06+00:00,55,1677,6138,-1
"【商品情報】
「ホロスターズ 夏満喫ボイス2020」販売開始です
同時販売の「ホロスターズ 夏衣装アクリルスタンド」も要チェック

販売ページはこちら
夏満喫ボイス
https://hololive.booth.pm/items/2308310
夏衣装アクリルスタンド
https://hololive.booth.pm/items/2308354",,2020-08-28T02:00:00+00:00,1,566,1773,-1
"【お知らせ】
#湊あくあソロライブ2020 におきまして、
ニコニコポイントの購入・利用ができなかったお客様へのご対応を、ただいまドワンゴ様と検討させていただいております。

お問い合わせいただいた皆様には近日中にご連絡させていただきますので、今しばらくお待ちくださいませ。",#湊あくあソロライブ2020,2020-08-27T10:00:00+00:00,4,307,1646,-1
"【お知らせ】
8月30日(日) 20時から、新しいお絵かきサービス #アルペイント を #兎田ぺこら #宝鐘マリン が初体験

今回はお絵かきのお題を大募集
下記URLから投稿してみてください
https://alu.jp/paint/user/hololivetv?utm_source=o_twitter…

お題は皆さんと共有できるので、一緒にお絵かきしよう！",#アルペイント #兎田ぺこら #宝鐘マリン ,2020-08-27T06:00:00+00:00,10,1112,2987,-1
"【お知らせ】
オンラインクレーンゲーム「http://MOLLY.ONLINE」より、弊社所属の「#湊あくあ」「#紫咲シオン」の限定コラボグッズが登場
8月27日（木）19時より、商品をゲットできます

詳細はコチラ
https://prtimes.jp/main/html/rd/p/000000293.000030268.html…

#モーリーオンライン #ホロライブ",#湊あくあ #紫咲シオン #モーリーオンライン #ホロライブ,2020-08-26T07:06:01+00:00,6,1160,3055,-1
"【お知らせ】
#AZKi 楽曲が5曲、LIVE DAM Ai、LIVE DAM STADIUMで配信開始！

▼配信楽曲
「Creating world」
「Fake.Fake.Fake」
「from A to Z」
「without U」
「いのち」",#AZKi,2020-08-26T03:05:00+00:00,7,563,1756,-1
"【お知らせ】
「すこだワ」第9回が更新されました
今週はショタについて色々と語るようで...？

詳細は響ラジオステーションをご視聴ください
https://bit.ly/2W1S6td 

#すこだワ #響ラジオ #白上フブキ #宝鐘マリン",#すこだワ #響ラジオ #白上フブキ #宝鐘マリン,2020-08-26T03:03:23+00:00,1,426,1672,-1
"【プレゼント受付のお知らせ】
いつもご声援ありがとうございます。

プレゼントの受付を下記日程にて行います。
※要項は下記をご参考ください。

■夕刻ロベル
9月12日(土)～9月19日(土)
■戌神ころね
9月12日(土)～9月19日(土)
■白上フブキ
9月21日(月)～9月28日(月)",,2020-08-25T07:30:06+00:00,4,940,2525,-1
"【お知らせ】
iTunesにて配信中の「#あくあ色ぱれっと」について、ジャケットの「ぱれっと」の表記が “カタカナ” になっている誤りがございました。

現在は修正済みですが、すでにダウンロードされている方は、楽曲を一度削除し、再度ダウンロードくださいませ。

引き続きよろしくお願いいたします。",#あくあ色ぱれっと,2020-08-25T06:58:50+00:00,8,675,2839,-1
"【お知らせ】
明日、 #Reバース やショートアニメ「#りばあす」の情報をお知らせするラジオ番組 #りばらじ に、弊社所属タレントの「#ときのそら」がゲスト出演

MCの #西尾夕香 さん・ #小山百代 さんと共に、Reバースの魅力をお伝えいたします

視聴はこちら",#Reバース #りばあす #りばらじ #ときのそら #西尾夕香 #小山百代,2020-08-24T12:29:38+00:00,2,348,1230,-1
"【ホロぐら更新】
絶対に邪魔されたくない #宝鐘マリン VS 絶対にちょっかいを出したい #桐生ココ たち
勝利の女神が微笑むのはどっち！

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」公開
感想は #ホロぐら でお待ちしております

本編はコチラ
https://youtu.be/8GLSHHLP91s",#宝鐘マリン #桐生ココ #ホロライブ #ホロぐら,2020-08-23T09:00:20+00:00,34,2885,8677,-1
"船に乗りたい気持ちを紛らわせるためボトルシップを作る #宝鐘マリン
集中している人がいると、どうしてもちょっかいを出したくなるみたいで……

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」第68話は明日、8/23(日)の18時公開

ホラーな前回
https://youtu.be/_GlqT6O0UVo",#宝鐘マリン #ホロライブ,2020-08-22T12:00:04+00:00,30,1301,4934,-1
"【お知らせ】
癒月ちょこ「社畜脳Tシャツ」販売開始
配信のしすぎで社畜脳と呼ばれてしまったちょこ先生からのプレゼント

お仕事はほどほどに！　白黒の２Ver.でお届けします！

購入はこちら
黒Ver.　https://hololive.booth.pm/items/2303894
白Ver.　https://hololive.booth.pm/items/2303623",,2020-08-22T09:05:00+00:00,3,574,1820,-1
"【ライブご声援の御礼とお詫び #2】
本事象につきましては、ニコニコ動画運営様に調査を依頼しておりまして、解決に向けて動いております。

同様の事象が発生した方がおりましたら、弊社問い合わせまでご連絡ください。

【カバー問い合わせ窓口】
info@cover-corp.com",,2020-08-21T14:31:38+00:00,24,592,3181,-1
"【ライブご声援の御礼とお詫び #1】
本日は、#湊あくあソロライブ2020 をお楽しみいただきありがとうございました

本ライブにおきまして、開場から終演までニコニコ動画のポイント購入およびポイント利用のシステムにトラブルが発生し、一部ユーザーが視聴できない状態を確認しております。",#湊あくあソロライブ2020,2020-08-21T14:30:49+00:00,7,544,2490,-1
"【お知らせ】
アニメ「#りばあす」に、弊社所属タレント「#白上フブキ」が登場します　ぜひご覧ください

#Reバース　#ホロライブ",#りばあす #白上フブキ #Reバース #ホロライブ,2020-08-21T14:20:12+00:00,2,542,2147,-1
"【おしらせ】
#ホロライブ と #Reバース は始まったばかり
#アズールレーン さんとのスペシャルキャンペーンも予定しております

記憶に新しい、あの思い出が甦る...かも
ぜひキャンペーンページをご覧ください

今後の動向にぜひご注目ください",#ホロライブ #Reバース #アズールレーン,2020-08-21T14:10:12+00:00,19,456,1186,-1
"【 #湊あくあソロライブ2020 】
／
ご視聴ありがとうございました！
＼

初披露のアイドル衣装・オリジナル曲もりだくさん！
タイムシフト視聴は9月7日(月)23:59まで！

↓視聴はこちらから↓
https://live2.nicovideo.jp/watch/lv326873472…",#湊あくあソロライブ2020,2020-08-21T13:19:40+00:00,16,729,2647,-1
"【 #湊あくあソロライブ2020 】
オリジナルアイドル衣装によるソロライブ、ラストスパートです！！！

↓チケットのご購入・視聴はこちらから↓
https://live2.nicovideo.jp/watch/lv326873472…

※ニコニコポイント購入サービスの混雑が解消され始めているようです。引き続きご不便おかけし申し訳ございません。",#湊あくあソロライブ2020,2020-08-21T12:21:35+00:00,3,602,2397,-1
"【 #湊あくあソロライブ2020 】
オリジナルアイドル衣装によるソロライブ

↓視聴はこちらから↓
https://live2.nicovideo.jp/watch/lv326873472…

※ニコニコポイントの購入サービスが大変混み合っております。ご不便おかけしてしまい申し訳ありません。

《セットリスト》
M6 君色シグナル
M7 桃色片想い",#湊あくあソロライブ2020,2020-08-21T11:37:09+00:00,3,692,2199,-1
"【 #湊あくあソロライブ2020 】

オリジナルアイドル衣装きましたああああああああ！！！！！

《セットリスト》
M4 ダダダダ天使
M5 私、アイドル宣言　now

まだまだ無料視聴パート中！！！！！

↓視聴はこちらから↓",#湊あくあソロライブ2020,2020-08-21T11:25:17+00:00,22,1488,5367,-1
"【 #湊あくあソロライブ2020 】

[お知らせ]

ニコニコポイントの購入サービスがたいへん混み合っているようです。
ご不便おかけしてしまい申し訳ありませんが、解消まで今しばらくお待ちください。",#湊あくあソロライブ2020,2020-08-21T11:16:43+00:00,15,473,1805,-1
"【 #湊あくあソロライブ2020 】

《セットリスト》
M1 オツキミリサイタル
M2 インドア系ならトラックメイカー 
M3 ふわふわ時間 now

まだまだ無料視聴パート中

↓視聴はこちらから↓",#湊あくあソロライブ2020,2020-08-21T11:12:14+00:00,5,916,3019,-1
"【 #湊あくあソロライブ2020 】
／
開演いたしました！
＼

ライブ冒頭は無料視聴が可能
当日チケットは随時販売中
途中参加でもOK

↓視聴はこちらから↓",#湊あくあソロライブ2020,2020-08-21T11:00:42+00:00,1,805,2104,-1
"【 #湊あくあソロライブ2020 】
／
開場いたしました
＼

開演 20:00　終演 22:00　
となります

ライブ冒頭は無料視聴が可能
当日チケットは随時販売中
途中参加でもOK",#湊あくあソロライブ2020,2020-08-21T10:33:15+00:00,1,853,2070,-1
"【 #湊あくあソロライブ2020 当日アナウンス ②】

開場は30分前に実施いたします。
影ナレーションが入りますので、10分前にはご準備くださいませ

本ライブは、完全オンラインライブとなります
ニコニコ生放送のアーカイブは1週間ご覧頂けます",#湊あくあソロライブ2020,2020-08-21T10:01:00+00:00,1,646,2533,-1
"【 #湊あくあソロライブ2020 当日アナウンス ①】
／
開演まであと1時間
＼

開場 19:30　開演 20:00　終演 22:00　
となります

ライブ冒頭は無料視聴が可能
当日チケットは随時販売中ですので、
途中参加でもOK",#湊あくあソロライブ2020,2020-08-21T10:00:00+00:00,0,647,1360,-1
"【本日20時 NOW ON STAGE】
／
#湊あくあソロライブ2020 本日開催
＼
この機会にぜひご覧くださいませ
チケットはアーカイブでも後日視聴可能です

■開場 19:30 / 開演 20:00
■チケット（当日券）：4,000円（税込）",#湊あくあソロライブ2020,2020-08-21T05:00:11+00:00,0,1651,4787,-1
"感想などは、ぜひ
／
#ホロリバ発売日
＼
でつぶやいてみてください",#ホロリバ発売日,2020-08-21T00:55:30+00:00,0,44,328,-1
"【本日発売】
#Reバース ホロライブプロダクション「ver.ホロライブ」「ver.ホロライブ1期生」が本日より発売

ぜひ店頭でお求めいただき、プレイしてみてください",#Reバース,2020-08-21T00:14:07+00:00,4,687,2241,-1
"【お知らせ】
#ときのそら 2nd アルバム『ON STAGE!』が10月21日に発売決定！
「ぐるぐる・ラブストーリー」のMVも公開！

MVはこちらから
https://youtu.be/A4rwGGrBVrg

ときのそら「ON STAGE!」特設サイト
https://jvcmusic.co.jp/tokinosora/65433/…",#ときのそら,2020-08-20T12:00:01+00:00,3,984,2503,-1
"いよいよ8月21日（金）に、
「Reバース ホロライブプロダクション 0期生＋1期生」のトライアルデッキが発売

発売日を記念して、前日配信も始まります！
ここでしか見られない情報もあるかも...

ぜひ #ホロリバ前夜祭 でご視聴ください",#ホロリバ前夜祭,2020-08-20T07:38:30+00:00,1,395,1486,-1
"【商品情報】
「紫咲シオン 二周年記念ボイス」販売開始

「記念ボイス&記念グッズ全部セット」には「rurudo先生描き下ろしラバーマット」「がおう先生描き下ろしアクリルキーホルダー」等の記念グッズが目白押し

販売ページはこちら
https://hololive.booth.pm/items/2293322

 ",,2020-08-17T14:00:01+00:00,0,1214,4071,-1
"【お知らせ】
#ホロライブ 5期生の複製メッセージ&複製サイン入りTシャツが早速登場

5期生初グッズを手に入れて、
最古参の「五期生推し」になろう

■5期生最古参Tシャツ
ホロライブプロダクションBOOTHで発売中
https://hololive.booth.pm/items/2276374",#ホロライブ ,2020-08-16T15:00:00+00:00,94,2335,5773,-1
"【ホロぐら更新】
残業中の #友人A を訪ねてきた #兎田ぺこら たち。
ちょっと不思議な夜のお話です。

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」公開
感想は #ホロぐら でお待ちしております

本編はコチラ
https://youtu.be/_GlqT6O0UVo",#友人A #兎田ぺこら #ホロライブ #ホロぐら,2020-08-16T13:27:37+00:00,73,2075,4849,-1
"#ホロのぐらふぃてぃ 第67話「残業！」は8月16日（日）18:00投稿を予定しておりましたが、22:00投稿に変更させていただきます。

今しばらくお待ちください。

#ホロぐら",#ホロのぐらふぃてぃ #ホロぐら,2020-08-16T09:37:29+00:00,98,1225,4267,-1
"【１年ぶり】
明日はホラー回！
普段と一味違う #ホロぐら をお楽しみに！

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」第67話は明日、8/16(日)の18時公開

まきびしまみれの前回
https://youtu.be/KSgTX0YF5NY",#ホロぐら #ホロライブ,2020-08-15T12:00:05+00:00,28,1043,3286,-1
"【お知らせ #2 】
＜番組名＞
 ホロのご機嫌うるわしゅう #05

 ＜出演者＞
 白銀ノエル、夏色まつり、天音かなた

 ＜日　時＞
 2020年 8月 23日（日）
 ・20:00～　YouTube生放送
 ・21:00～　niconicoチャンネル会員限定生放送
 　　　　　（～22:00）",,2020-08-14T08:00:19+00:00,0,163,563,-1
"【お知らせ #1 】
毎月様々な部分が変化するホロライブ公式トークバラエティ「ホロのご機嫌うるわしゅう」第5回を配信決定

＜放送URL＞
YouTube
https://youtu.be/NN2KQ6x2keE

niconico
https://live2.nicovideo.jp/watch/lv327490729…

＜応援ハッシュタグ＞",,2020-08-14T08:00:19+00:00,4,1011,3586,-1
"【お知らせ】
今夜23時45分より、NHK総合にて「#バーチャル文化祭」が開催　ついに地上波でも皆さんと会える日が来ました

弊社からは #ときのそら、#夏色まつり、#星街すいせい が出演いたします

ぜひ今夜の放送をお楽しみに！",#バーチャル文化祭 #ときのそら #夏色まつり #星街すいせい,2020-08-14T03:58:17+00:00,15,1486,3721,-1
"【商品情報】
「奏手イヅル 誕生日記念ボイス」販売開始です

9月21日(月) 12:00までに「記念品付き全部セット」をご購入の方には、「古賀れじに先生描き下ろし アクリルフィギュアキーホルダー」が付いてきます

販売ページはこちら
https://hololive.booth.pm/items/2289938",,2020-08-12T12:00:00+00:00,2,297,1100,-1
"【お知らせ】
響ラジオステーションで配信中の「ホロライブpresents Vのすこんなオタ活なんだワ！」第8回が更新されました

今回はお久しぶりの通常回

ご視聴はこちら
 https://bit.ly/2W1S6td 

#すこだワ #白上フブキ #宝鐘マリン",#すこだワ #白上フブキ #宝鐘マリン,2020-08-12T03:08:32+00:00,1,490,1900,-1
"【商品情報】
「宝鐘マリン 活動一周年記念グッズ」販売開始です
宝鐘マリンの1年間のイラスト等をまとめた「記念小冊子」に加え、「あかさあい先生デザイン記念Tシャツ」は2種類ご用意しております

販売ページはこちら
https://hololive.booth.pm/items/2282851

#宝鐘マリン #宝鐘マリン1周年",#宝鐘マリン #宝鐘マリン1周年,2020-08-11T13:00:00+00:00,29,1602,4374,-1
"【お知らせ2/2】
既に『【オリジナル楽曲特典付き】全部セット』をご購入のお客様は、販売終了後も『オリジナル楽曲「Ahoy!! 我ら宝鐘海賊団☆」(先行配信)』を視聴可能です。

『【楽曲特典なし】全部セット』の販売は継続致します。
他音楽配信サービスでの配信日時は改めてご案内させて頂きます。",,2020-08-11T10:56:13+00:00,2,102,431,-1
"【お知らせ1/2】
「宝鐘マリン 誕生日記念ボイス2020」について、オリジナル楽曲『Ahoy!!我ら宝鐘海賊団☆』の他配信サービスでの配信決定に伴い、『【オリジナル楽曲特典付き】全部セット』のみ以下の日時で販売を終了致します。

■販売終了日時　2020年8月11日(火) 23:00",,2020-08-11T10:30:00+00:00,7,811,3053,-1
"動画公開しました

【公式ch.50万人記念】そうだ、写真撮ろう【夢見る空へ】
https://youtu.be/xrVCRE977fc

#ホロライブ",#ホロライブ,2020-08-11T09:00:52+00:00,131,4766,14299,-1
"【商品情報】
「赤井はあと 誕生日記念グッズ 2020」販売開始です

塩かずのこ先生描き下ろしB2タペストリー&えびごはん先生イラストの「はあちゃまクッキングプレート」、購入特典としてシチュエーションボイスが付いてきます

販売ページはこちら
https://hololive.booth.pm/items/2270139",,2020-08-10T13:15:00+00:00,4,702,2372,-1
"【商品情報】
「常闇トワ 誕生日記念グッズ 2020」販売開始です

rurudo先生描き下ろしイラストを使用したアクリルパネル、ビビをモチーフにしたキャップに加え、購入特典としてシチュエーションボイスが付いてきます

販売ページはこちら
https://hololive.booth.pm/items/2270137",,2020-08-09T14:00:00+00:00,12,1046,3804,-1
"【ホロぐら更新】
まきびしまみれの事務所から #夏色まつり と #赤井はあと は脱出できるのか！？

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」公開
感想は #ホロぐら でお待ちしております

本編はコチラ
https://youtu.be/KSgTX0YF5NY",#夏色まつり #赤井はあと #ホロライブ #ホロぐら,2020-08-09T09:00:21+00:00,30,1798,5134,-1
"大量のまきびしに囲まれた #夏色まつり と #赤井はあと 
頼れるものは手の届く範囲にあるものだけ！

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」第66話は明日、8/9(日)の18時公開

#常闇トワ 初登場の前回
https://youtu.be/dMAyQAiv8MQ

#ホロぐら",#夏色まつり #赤井はあと #ホロライブ #常闇トワ #ホロぐら,2020-08-08T13:00:08+00:00,33,911,3209,-1
