content,tags,posted_time,replies,retweets,likes,views
"／
#WONDA × #ホロライブ
キャンペーン実施決定
＼

対象商品についているキャンペーンシールから応募

#大神ミオ#戌神ころね#博衣こよりの
オリジナルアイテムをゲットしよう",#WONDA #ホロライブ #大神ミオ #戌神ころね #博衣こより  ,2023-11-06T05:00:00+00:00,72,4869,13317,959829
"#hololiveDEV_IS 公式番組情報
毎週木曜18時はラジオ配信 #リグ部屋
第5回のテーマは「おすすめのルーティーン」です
皆さんからのお便りを募集中

出演者
火威青、音乃瀬奏

配信日時
11月9日(木)18時",#hololiveDEV_IS #リグ部屋,2023-11-06T04:30:00+00:00,8,617,3361,461737
"#わためセカンドライブ

#角巻わため 3rd Album『Hop Step Sheep』から、
本日24時に『What an amazing swing』の先行リリースが決定

そして、MVも絶賛公開中
『What an amazing swing』MVはこちら
https://youtu.be/d3UTywBDSW4

みなさまぜひお楽しみください",#わためセカンドライブ #角巻わため,2023-11-05T12:00:02+00:00,18,3547,13197,768909
"#わためセカンドライブ 

#角巻わため の3rd Album『Hop Step Sheep』発売決定  

ケンモチヒデフミ氏、佐藤純一（fhána）氏、FAKE TYPE.氏 をはじめとする豪華作家陣が書き下ろした新曲を含む全10曲を収録  

アルバム予約はこちら 
https://cover.lnk.to/HopStepSheep",#わためセカンドライブ #角巻わため,2023-11-05T11:16:15+00:00,4,1270,4422,253678
"#わためセカンドライブ

#角巻わため 2nd Live「わためぇ Night Fever!! in TOKYO GARDEN THEATER」  

グッズ解禁・販売開始 
ライブ参戦必須アイテムを手に入れよう  

受付期間 
11/5(日)20:00〜11/20(月)18:00  ",#わためセカンドライブ #角巻わため,2023-11-05T11:11:35+00:00,12,1631,5262,304721
"#わためセカンドライブ

#角巻わため 2nd Live「わためぇ Night Fever!! in TOKYO GARDEN THEATER」 
現地会場チケット1次先行受付 & 配信チケット販売開始  

現地チケット1次先行受付期間 
11/5(日)20:00〜11/14(火)23:59  

現地＆配信チケット受付はこちら ",#わためセカンドライブ #角巻わため,2023-11-05T11:07:31+00:00,10,1230,4036,260070
"#わためセカンドライブ  

#角巻わため 2nd Live「わためぇ Night Fever!! in TOKYO GARDEN THEATER」 
2024年1月31日（水）東京ガーデンシアターにて開催決定  

公式ハッシュタグ： #わためセカンドライブ  

プレスリリース 
https://prtimes.jp/main/html/rd/p/000000989.000030268.html…",#わためセカンドライブ #角巻わため #わためセカンドライブ,2023-11-05T11:04:41+00:00,86,5068,13714,606471
"【ホロぐら更新】
#星街すいせい が #ラプラス・ダークネス を握る！！
マジのガチで寿司ホロメンがグッズ化！！

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」公開
感想は #ホロぐら でお待ちしております

動画の続きはコチラ
https://youtu.be/RnuEUum647Q",#星街すいせい #ラプラス・ダークネス #ホロライブ #ホロぐら,2023-11-05T09:00:32+00:00,104,4581,16370,2544368
"#わため重大発表  

バラエティーから歌唱LIVEまで盛りだくさん 
さらには何やら重大告知がある様子…  

公開日時 
11/5(日)19時～20時  

出演者  
角巻わため、白上フブキ、尾丸ポルカ、IRyS、鷹嶺ルイ  ",#わため重大発表 ,2023-11-05T08:00:01+00:00,12,1257,5963,634703
"#兎田ぺこら 1stソロライブ
1st兎田ぺこらいぶ「うさぎ the MEGAMI!!」

現地来場2次先行チケットの受付は
本日11月5日（日）23:59まで

現地チケット受付はこちら
https://l-tike.com/st1/usadapekora

特設サイトはこちら",#兎田ぺこら  ,2023-11-05T03:00:00+00:00,3,317,1885,143492
"#星街すいせい の寿司屋は危機を迎えていた。
これでは店が続けられない…！

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」は11/5(日)の18時公開！ #ホロぐら

前回は #君を鍛えちゃうぞ の回
https://youtu.be/sOMYemqZSEI",#星街すいせい #ホロライブ #ホロぐら #君を鍛えちゃうぞ,2023-11-04T12:00:19+00:00,162,3018,13548,926161
"#兎田ぺこら 1stソロライブ
1st兎田ぺこらいぶ「うさぎ the MEGAMI!!」

ぺこらノート〜ライブ成功への道〜

歌の練習をがんばる！

特設サイトはこちら
https://pekora1stlive.hololivepro.com",#兎田ぺこら  ,2023-11-04T10:00:23+00:00,108,1089,4833,324081
"コラボのお知らせ
#星街すいせい( 
@suisei_hosimati
 ) × #アスタータタリクス(
@FgG_ASTR
)のコラボイベントが開催中

ゲーム内では星街すいせいが歌う
コラボタイアップ曲『ザイオン』のMVを公開中

ぜひお見逃しなく

ダウンロードはコチラ！",#星街すいせい #アスタータタリクス,2023-11-04T08:00:02+00:00,22,1402,7756,642318
"#兎田ぺこら 1stソロライブ
1st兎田ぺこらいぶ「うさぎ the MEGAMI!!」

現地来場2次先行チケットの受付は
明日11月5日（日）23:59まで

現地チケット受付はこちら
https://l-tike.com/st1/usadapekora

特設サイトはこちら",#兎田ぺこら  ,2023-11-04T03:00:00+00:00,8,636,3446,717731
"#わため重大発表  

#角巻わため からなにやら重大告知がある様子… 
ゲスト多数の3D配信、みなさまお楽しみに  

公開日時 
11/5(日)19時～20時  

出演者  
角巻わため、白上フブキ、尾丸ポルカ、IRyS、鷹嶺ルイ",#わため重大発表 #角巻わため ,2023-11-02T10:00:00+00:00,30,1531,6139,1105323
"#ホロライブ運動会ボイス 販売開始！
運動会をテーマにしたボイスが登場

#ホロライブ をはじめ、#ホロライブインドネシア や #ホロライブEnglish、#ReGLOSS も参加

言語ごとのフルセットも要チェック

購入はコチラ！
https://shop.hololivepro.com/products/hololive_sportsfestival_voicepack…",#ホロライブ運動会ボイス #ホロライブ #ホロライブインドネシア #ホロライブEnglish #ReGLOSS,2023-11-02T09:30:00+00:00,29,2714,11012,2828203
"商品情報
「ホロスターズ 『ようこそCLUB HOLOSTARSへ』ボイス」販売開始 
ホロスタが貴方をおもてなし

フルセット購入特典はPC用壁紙5種

販売ページ 
https://shop.hololivepro.com/products/holostars_agf2023_voice…  

#ホロスターズ #アップロー #ホロスタAGF2023",#ホロスターズ #アップロー #ホロスタAGF2023,2023-11-02T09:00:02+00:00,3,1125,3655,438288
"#ホロライブカウントダウン2023
『hololive production COUNTDOWN LIVE 2023▷2024 -hololive side-』12月31日(日)23時より開催決定

所属タレント総勢52名が参加する 
全編無料のカウントダウンライブ

今年の年越しもホロライブと

詳細はこちら",#ホロライブカウントダウン2023 ,2023-11-02T03:02:11+00:00,604,14735,37322,3875002
"商品情報 
「#アクセル・シリオス（
@axelsyrios
）誕生日記念2023」グッズ販売開始

「ネオン街のアクリルジオラマスタンド」「ネオン街の缶バッジ」「アクセルとおそろいネックレス」をご用意

販売ページ
https://shop.hololivepro.com/products/axelsyrios_bd2023…  ",#アクセル・シリオス ,2023-11-02T02:30:00+00:00,3,475,2464,196184
"イベント出展のお知らせ
北米東海岸最大級アニメコンベンション「Anime NYC」の「ホロライブプロダクション」ブース出展情報を公開

#hololiveMeet オリジナルグッズ第2弾の販売も

詳細はコチラ！
https://prtimes.jp/main/html/rd/p/000000992.000030268.html…",#hololiveMeet,2023-11-02T01:01:20+00:00,33,2021,10654,496217
"／
#イオン × #ホロライブ コラボ決定
＼

#大神ミオ#白銀ノエル#獅白ぼたんの3名が
イオン #ブラックフライデー を紹介

イオン限定のコラボグッズも登場！
#イオンスタイルオンライン 限定商品も必見",#イオン #ホロライブ #大神ミオ #白銀ノエル #獅白ぼたん #ブラックフライデー #イオンスタイルオンライン ,2023-11-01T10:00:00+00:00,32,3311,11349,1939260
"商品情報 
ホロライブEnglishの正月衣装アクリルスタンドが再登場  

お正月までにお迎えできるチャンスをお見逃しなく  

商品ページ https://shop.hololivepro.com/products/hololiveen_nyacrylicstand… 
※本商品は在庫販売となります。

#ホロライブEnglish",#ホロライブEnglish,2023-11-01T03:30:00+00:00,11,937,4323,305134
"お知らせ
#響ラジオ ステーションで配信中の『ホロライブpresents Vのすこんなオタ活なんだワ！』第152回が更新
https://onl.tw/5jZc5kR

今日の #すこだワ は
「なりきりVシアター」で #白上フブキ がお姫様を熱演
「これ知ってる？」で #宝鐘マリン が豆知識を披露",#響ラジオ #すこだワ #白上フブキ #宝鐘マリン,2023-11-01T03:06:27+00:00,8,579,3028,171000
"商品情報
「#夜空メル(
@yozoramel
)誕生日記念2023」グッズ販売開始

釧路くき先生描き下ろし「アクリルパネル」、ana先生描き下ろし「ランダムキャンディアクリルキーホルダー」、「サーモボトル」、「メルのお気に入りキャップ」をご用意

販売ページ
https://shop.hololivepro.com/products/yozoramel_bd2023…",#夜空メル,2023-10-31T13:05:00+00:00,17,1260,5598,646170
"ホロリーショップラインナップ更新
『#ホロリー』にてXmasサンタ衣装が販売開始

第1弾は0期生の5名が登場 

さらに5名全員の衣装をお得に購入出来る特別なセットも 
セット購入で背景も付属  

一足早くクリスマスの準備を始めませんか",#ホロリー,2023-10-31T09:00:03+00:00,63,1873,8140,586970
"運営レター更新
運営noteにて、#hololiveDEV_IS プロデュースチームよる「#ReGLOSS の""挑戦""」についての紹介を記事にしました

ReGLOSSの挑戦内容やこれからの活動について記載しておりますので、ぜひご一読ください

運営レターはこちら
https://note.cover-corp.com/n/n0b72541d9f82",#hololiveDEV_IS #ReGLOSS,2023-10-31T08:01:00+00:00,51,1324,6090,482017
"#兎田ぺこら 1stソロライブ
デジタルメッセージボードは本日まで

会場ステージやイベント特設サイトで掲載
#兎田ぺこら の複製メッセージ入り特典画像付き

販売期間
2023年10月31日(火)18時まで

詳細はこちら",#兎田ぺこら #兎田ぺこら  ,2023-10-31T03:00:01+00:00,5,308,1812,122335
"商品情報
Happy Halloween!
#HallowTEMPUS のグッズが登場しました

・アクリルスタンド
・缶バッジ

特別な姿の彼らのグッズを、今すぐチェックしよう

販売ページはコチラ！",#HallowTEMPUS ,2023-10-31T02:30:00+00:00,7,337,1709,141119
"／ 
「青春アーカイブ」アニメーション原画集
受注受付は明日23:59まで
＼ 

制作中の紙面より、#スタジオKAI スタッフ厳選の原画ページを公開

ぜひ、お迎えしてお手元でもご覧ください

予約ページはコチラ ",#スタジオKAI ,2023-10-30T10:30:00+00:00,3,514,2870,158207
"お知らせ
台湾にて ホロライブプロダクションとiPASSのコラボカード第２弾が登場

ラインナップはこちら！
#さくらみこ
#常闇トワ
#ワトソン・アメリア  

ぜひ、チェックしてみてください",#さくらみこ #常闇トワ #ワトソン・アメリア  ,2023-10-30T10:00:01+00:00,9,1236,5912,529292
"メンバーシップ情報
#ホロライブ 公式YouTubeチャンネル メンバーシップ「デラックスプラン」限定動画公開

アフタートーク！ #18 【#あざと可愛い選手権】
今回は収録の裏話に加え、4人の限定ボイスが聴ける特別編

限定動画はコチラ！
https://youtu.be/-5x18t_HYUs",#ホロライブ #あざと可愛い選手権,2023-10-30T09:30:00+00:00,0,377,2486,123973
"#兎田ぺこら 1stソロライブ
デジタルメッセージボードは明日まで

会場ステージやイベント特設サイトで掲載
#兎田ぺこら の複製メッセージ入り特典画像付き

販売期間
2023年10月31日(火)18時まで

詳細はこちら",#兎田ぺこら #兎田ぺこら  ,2023-10-30T09:00:00+00:00,6,348,1849,110338
"公式番組情報
#あざと可愛い選手権

この後18時から

ハロウィンでこんなセリフ言われたら…
1番あざと可愛いのは誰だ

出演者
アキ・ローゼンタール、白上フブキ、AZKi、尾丸ポルカ",#あざと可愛い選手権,2023-10-30T08:00:01+00:00,18,938,4785,637728
"イベント出演のお知らせ
「Riot Games ONE 2023」オープニングアクトに3DLIVEで「#紫咲シオン」「#ラプラス・ダークネス」「#ハコス・ベールズ」「#こぼ・かなえる」が出演決定

チケット販売は、本日10月30日(月)20時から

詳細はコチラ！
https://prtimes.jp/main/html/rd/p/000000990.000030268.html…",#紫咲シオン #ラプラス・ダークネス #ハコス・ベールズ #こぼ・かなえる ,2023-10-30T07:02:16+00:00,78,2157,8715,515878
"オフィシャルショップからのお知らせ
お客様の体験向上と、利便性向上のため10/30(月)よりボイスサンプル再生機能を導入いたしました

この機会にぜひご利用ください

詳細はこちら
https://shop.hololivepro.com/blogs/information/introducingsampleaudioplayer…

#ホロライブプロダクション",#ホロライブプロダクション,2023-10-30T05:30:00+00:00,52,1248,4689,320254
"#hololiveDEV_IS 公式番組情報
毎週木曜18時はラジオ配信 #リグ部屋

10月パーソナリティの最終回です！
テーマは「おすすめのコンビニスイーツ」

出演者
一条莉々華、轟はじめ

配信日時
11月2日(木)18時",#hololiveDEV_IS #リグ部屋,2023-10-30T04:30:00+00:00,10,512,3228,894126
"ホロリーメンテナンスのお知らせ
#ホロリー 新衣装追加に伴い、以下の日程にてメンテナンスを行います。  

メンテナンス日程
10月31日(火)13:00 ～ 17:59  

メンテナンス中はアプリを使用することができません。 
ご理解、ご協力の程、よろしくお願いいたします。",#ホロリー,2023-10-30T04:00:01+00:00,14,383,2217,148126
"#兎田ぺこら 1stソロライブ
1st兎田ぺこらいぶ「うさぎ the MEGAMI!!」

現地来場チケット2次先行受付開始

現地チケット受付はこちら
https://l-tike.com/st1/usadapekora 

特設サイトはこちら 
https://pekora1stlive.hololivepro.com",#兎田ぺこら  ,2023-10-29T12:05:07+00:00,9,535,2324,155536
"#兎田ぺこら 1stソロライブ
1st兎田ぺこらいぶ「うさぎ the MEGAMI!!」 

 ぺこらノート〜ライブ成功への道〜 

新曲の告知をする！

特設サイトはこちら
https://pekora1stlive.hololivepro.com 
#うさメガぺこら #全人類兎化計画",#兎田ぺこら #うさメガぺこら #全人類兎化計画,2023-10-29T12:04:19+00:00,8,352,1272,69972
"#兎田ぺこら 1stソロライブ
1st アルバム『うさぎ the MEGAMI!!』発売決定

そして、本日24時に『最強女神†ウーサペコラ』をリリース
ぜひたくさん聴いてください

アルバム予約はこちら https://shop.hololivepro.com/products/usadapekora_usagithemegami…
#うさメガぺこら #全人類兎化計画",#兎田ぺこら #うさメガぺこら #全人類兎化計画,2023-10-29T12:04:19+00:00,22,1820,6267,719644
"#兎田ぺこら 1stソロライブ
1st兎田ぺこらいぶ「うさぎ the MEGAMI!!」

ライブグッズ第二弾解禁

販売期間
11月13日（月）18時まで

グッズ購入はこちら
https://shop.hololivepro.com/products/usadapekora_1stlive_madetoorder…",#兎田ぺこら  ,2023-10-29T12:03:36+00:00,13,893,3227,203428
"#兎田ぺこら 1stソロライブ
1st兎田ぺこらいぶ「うさぎ the MEGAMI!!」

ぺこらノート〜ライブ成功への道〜

3期生を仲間にする！  
 
特設サイトはこちら https://pekora1stlive.hololivepro.com
#うさメガぺこら #全人類兎化計画",#兎田ぺこら #うさメガぺこら #全人類兎化計画,2023-10-29T12:02:39+00:00,21,342,1224,64738
"#兎田ぺこら 1stソロライブ
1st兎田ぺこらいぶ「うさぎ the MEGAMI!!」

#不知火フレア #白銀ノエル  #宝鐘マリン がゲストでライブ出演決定

また、1st アルバム発売やグッズ第二弾など最新情報もお見逃しなく

プレスリリース
https://prtimes.jp/main/html/rd/p/000000987.000030268.html…
#うさメガぺこら　#全人類兎化計画",#兎田ぺこら #不知火フレア #白銀ノエル #宝鐘マリン #うさメガぺこら #全人類兎化計画,2023-10-29T12:02:38+00:00,27,1913,7157,281190
"お知らせ

デュエットあり全員歌唱あり
#3期生3Dカラオケ はこの後20時から

何やら告知がある様子

公開日時
10/29(日)20時～21時",#3期生3Dカラオケ ,2023-10-29T10:30:00+00:00,29,1339,4619,203630
"公式番組情報
#あざと可愛い選手権

後輩・先輩・同級生
あなたはどの子から誘われたいですか

出演者
アキ・ローゼンタール、白上フブキ、AZKi、尾丸ポルカ

公開日時
10月30日(月)18時",#あざと可愛い選手権,2023-10-29T10:00:00+00:00,47,1753,8598,751869
"職人 #カエラ・コヴァルスキア の朝は早い
瞬く間に入魂されていく道具たちと #雪花ラミィ …！

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」公開
感想は #ホロぐら でお待ちしております

動画の続きはコチラ
https://youtu.be/sOMYemqZSEI",#カエラ・コヴァルスキア #雪花ラミィ #ホロライブ #ホロぐら,2023-10-29T09:00:36+00:00,24,1750,8561,672281
"商品情報
「#ホロライブインドネシア 3Dアクリルスタンド」3期生が販売開始

大人気の３Dアクリルスタンドになって登場
#ベスティア・ゼータ 
#カエラ・コヴァルスキア 
#こぼ・かなえる  

商品ページ https://shop.hololivepro.com/products/hololiveid_3dacrylicstand…
※在庫販売    ",#ホロライブインドネシア #ベスティア・ゼータ #カエラ・コヴァルスキア #こぼ・かなえる ,2023-10-28T14:05:00+00:00,12,501,3080,175985
"商品情報   
「#ホロライブインドネシア3期生 3Dお披露目記念」グッズ販売開始

「holoh3ro 名刺ケース」をご用意 
それぞれのモチーフを模したスタイリッシュなデザイン

販売ページ   
https://shop.hololivepro.com/products/hololiveid_3rdgen_3d2023…

#h3roNightLive　#holoID",#ホロライブインドネシア3期生 #h3roNightLive #holoID,2023-10-28T14:00:01+00:00,5,554,2936,145407
"#h3roNightLive 
ホロライブインドネシア の 3Dコラボ配信「holoh3ro」は本日このあと22時から

ぜひお見逃しなく  

待機所
https://youtube.com/live/dQ_i_bGR3Zo?feature=share… 

#holoID",#h3roNightLive #holoID,2023-10-28T12:00:00+00:00,5,587,2859,223815
"ホロライブインドネシアから #カエラ・コヴァルスキア が登場！
職人の本気を見せてやるからな…

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」は10/29(日)の18時公開！ #ホロぐら

前回は #マニュアルじゃないホントの気持ち の回
https://youtu.be/yJOSI6d783Y",#カエラ・コヴァルスキア #ホロライブ #ホロぐら #マニュアルじゃないホントの気持ち,2023-10-28T11:30:04+00:00,42,1452,6914,374252
"公式番組情報
#あざと可愛い選手権

トリックオアトリート！
デートしてくれないといたずらしちゃうぞ

出演者
アキ・ローゼンタール、白上フブキ、AZKi、尾丸ポルカ

公開日時
10月30日(月)18時",#あざと可愛い選手権,2023-10-28T10:00:00+00:00,42,1652,7649,548522
"#兎田ぺこら 1stソロライブ
1st兎田ぺこらいぶ「うさぎ the MEGAMI!!」

現地来場チケット2次先行受付は
明日29日21:00スタート

現地チケット受付はこちら
https://l-tike.com/st1/usadapekora

特設サイトはこちら",#兎田ぺこら  ,2023-10-28T09:00:00+00:00,6,348,1916,117149
"#兎田ぺこら 1stソロライブ
1st兎田ぺこらいぶ「うさぎ the MEGAMI!!」

現地来場チケット1次プレイガイド先行の入金締切は
本日10月28日（土）23:00まで

特設サイトはこちら
https://pekora1stlive.hololivepro.com

#うさメガぺこら　#全人類兎化計画",#兎田ぺこら #うさメガぺこら #全人類兎化計画,2023-10-28T03:00:01+00:00,3,333,1998,120596
"#KoboKanaeru3D お披露目このあと 
#こぼ・かなえる(
@kobokanaeru
)の3Dお披露⽬配信が、 本日このあと22時（日本時間）より、本人のYouTubeチャンネルにて行われます

ぜひご覧ください♪ 

待機所   
https://youtube.com/watch?v=8xF1xccpc98… 

#holoID",#KoboKanaeru3D #こぼ・かなえる #holoID,2023-10-27T12:00:02+00:00,10,984,4552,187103
"#兎田ぺこら 1stソロライブ

そう、あれは半年前…

#うさメガぺこら　#全人類兎化計画",#兎田ぺこら #うさメガぺこら #全人類兎化計画,2023-10-27T11:01:38+00:00,150,3309,15159,1263891
"お知らせ
台湾・FANFAN CAFEにて、ホロライブ3期生と秘密結社holoX のコラボカフェが10⽉26⽇（木）より開催

台湾の夜市をテーマにしたイラストの展示や、コラボフード&ドリンクをお楽しみください

詳細はこちら
https://hololive.hololivepro.com/news/20231027-01-215/…",,2023-10-27T07:30:00+00:00,92,3379,14139,967570
"お知らせ
#3期生3Dカラオケ にみんな集合
何やら告知がある様子…

公開日時
10/29(日)20時～21時

出演者
兎田ぺこら、不知火フレア、白銀ノエル 、宝鐘マリン",#3期生3Dカラオケ ,2023-10-27T03:40:00+00:00,425,6655,21038,2408045
"／ 
トリックオアトリート
#ホロライブハロウィンボイス2023
好評販売中
＼

初のボイス連動企画配信も決定

10月30日（月）18時よりプレミア公開予定
『#あざと可愛い選手権』にご期待ください",#ホロライブハロウィンボイス2023 #あざと可愛い選手権,2023-10-27T03:00:01+00:00,12,1225,5317,322975
"メンバーシップ情報
#ホロライブ 公式YouTubeチャンネル メンバーシップ「デラックスプラン」限定動画公開

先輩の秘密結社holoXが待つ控え室に #ReGLOSS の5人が挨拶に向かう""ガチ""初対面の様子に密着

限定動画はコチラ！
https://youtu.be/8ilQXNweQTw",#ホロライブ #ReGLOSS ,2023-10-26T10:00:01+00:00,17,968,5665,309465
