content,tags,posted_time,replies,retweets,likes,views
"コミケ出展決定
#コミックマーケット102 への出展決定

サマーで彩られたグッズやブースも鋭意制作中

新規情報はHPやTwitterで順次アップデートしていきますので、お楽しみに

詳細はコチラ
https://hololivesummer2023.hololivepro.com/events/03/",#コミックマーケット102  ,2023-07-01T13:20:11+00:00,5,1733,5961,260292
"シチュエーション動画リレー投稿
夏に合わせたシチュエーション動画を、毎日12時、53日連続で各タレントの個人チャンネル投稿

どんな動画が公開されるのかぜひお楽しみに

実施期間
7月1日(土) ～ 8月22日(火)

リレーのまとめはコチラ",,2023-07-01T13:15:23+00:00,16,2768,9087,360931
"#hololivesummer2023 ライブ情報
『ホロライブ・サマー2023 3DLIVESplash Party!』開催決定

ホロライブタレント総勢53名が参加する2日間に渡るオンラインライブ

DAY1とDAY2ではステージ雰囲気が違うかも・・

チケット情報
https://zan-live.com/live/detail/10292…",#hololivesummer2023,2023-07-01T13:10:04+00:00,48,7358,23213,1686983
"#hololivesummer2023 グッズ情報
『ホロライブ・サマー2023』グッズ発売 vo.1

浴衣衣装スマイリーハーモニーver.のアクスタや、夏を感じさせるグッズが満載です

ぜひお買い求めください

vol.2は7月29日(土)の生配信で情報解禁予定",#hololivesummer2023,2023-07-01T13:05:00+00:00,101,3370,10488,1316574
"特設サイト公開
『ホロライブ・サマー2023』の特設サイトを公開しました

順次情報をアップデートしていきますので、お楽しみに

特設サイト
https://hololivesummer2023.hololivepro.com

#hololivesummer2023",#hololivesummer2023,2023-07-01T13:00:02+00:00,34,6081,21518,1336665
"#hololivesummer2023 番組情報
『ホロライブ・サマー2023 開会式』の配信がスタート

夏は、ホロライブ 
配信最後の重大発表を見逃すな

配信はコチラ
https://youtube.com/live/ujupwgvi39Q…",#hololivesummer2023,2023-07-01T12:00:02+00:00,10,2110,6976,574634
"森の王者ねねクレスオオカブト！
そして百獣の王 #獅白ぼたん

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」は7/2(日)の18時公開！

前回は #オーロ・クロニー初登場 の回
https://youtu.be/jTW30Ht1o8o",#獅白ぼたん #ホロライブ #オーロ・クロニー初登場,2023-07-01T11:30:11+00:00,37,1618,6964,216351
"商品情報
「#AZKi(
@AZKi_VDiVA
)誕生日記念2023」グッズ販売開始

松うに先生描き下ろし「B2タペストリー」や、すずみしろ先生描き下ろし「SNS風アクリルキーホルダー」、「ミニドラムバッグ」、「キャップ」、「ボイス」をご用意

販売ページ
https://shop.hololivepro.com/products/azki_bd2023…",#AZKi ,2023-07-01T11:00:00+00:00,4,1639,6425,274291
"お知らせ 
ホロライブEnglish全体ライブ
『hololive English 1st Concert -Connect the World-』

ご好評につき、グッズ再販売決定
新商品 T-shirt remix ver. が登場！
販売期間
7/10 18:00まで

グッズ購入はこちら",,2023-07-01T08:00:01+00:00,42,1025,5197,452311
"地上波番組出演情報 
本日15:00～ 
日本テレビ系音楽の祭典「THE MUSIC DAY」に #星街すいせい (
@suisei_hosimati
)が出演  

星街すいせい出演は15時台をチェック 
番組初のVTuber出演で「Stellar Stellar」を生披露

詳細
 https://ntv.co.jp/musicday/artist/…  ",#星街すいせい  ,2023-07-01T04:30:00+00:00,108,4979,14500,1427007
"#hololivesummer2023 番組情報 
『ホロライブ・サマー2023 開会式』
  夏はバカンスホロライブリゾート 

ホロライブメンバーが降り立った場所とは

配信日時
7月1日(土)21時
 
 待機所",#hololivesummer2023,2023-06-30T10:00:10+00:00,46,4175,17022,2036753
"#スターティングボイス 販売開始！
#ホロライブ と #ホロスターズ のスターティングボイスが本日より販売開始

タレントの自己紹介や、着信ボイスなど、全5本のショートボイスを収録

タレントによっては英語版ボイスの販売も

購入はコチラ
https://shop.hololivepro.com/collections/all?sort_by=manual&q=%22startingvoice%22…",#スターティングボイス #ホロライブ #ホロスターズ,2023-06-30T09:00:01+00:00,58,4485,12826,5175350
"お知らせ 
『hololive English 1st Concert -Connect the World-』 
出演するタレントへ向けて、皆さまからお贈りいただいた応援メッセージを掲載します当日会場や配信でも掲載予定です、ぜひご覧ください

詳細はこちら 
https://connecttheworld.hololivepro.com/jp/news/#522  

#holoENConnect",#holoENConnect,2023-06-30T04:00:01+00:00,1,653,3544,238133
"再び『ホロライブサマー』がやってくる
今年はなんとホロライブインドネシアやホロライブEnglishも加わり、スタートからぶちアゲです

7月1日の生配信では情報解禁や、夏を象徴する映像を公開予定

配信日時
7月1日(土)21時

待機場所",,2023-06-29T12:00:03+00:00,736,20761,57320,5854707
"#ホロライブミステリーボイス 販売開始！

来日したキアラとアメリア

事務所に遊びにいくと、ルーナのお菓子が食べられていた

事務所にいた、あくあとマリンも巻き込んで、探偵アメリアによる犯人探しがはじまる…

購入はコチラ",#ホロライブミステリーボイス,2023-06-29T09:00:02+00:00,20,1362,5188,467303
"お知らせ 
『hololive English 1st Concert -Connect the World-』 
開催直前〜当日はアクセスが集中し、配信プラットフォームのサーバーが落ちる可能性がございます。
なるべくお早めにチケット購入・認証されることを推奨いたします。

チケット 
https://connecttheworld.hololivepro.com/jp/tickets/  

#holoENConnect",#holoENConnect,2023-06-29T08:00:02+00:00,2,644,3343,158615
"登録者数200万人突破のお知らせ
「#戌神ころね(
@inugamikorone
)」のYouTubeチャンネル登録者数が200万人を突破いたしました

いつもご声援いただきありがとうございます！

今後も「ホロライブプロダクション」をよろしくお願いいたします

#ホロライブ",#戌神ころね #ホロライブ,2023-06-29T01:00:01+00:00,226,6531,28464,981937
"#ねぽらぼT4U 
「hololive 5th Generation Live “Twinkle 4 You”」グッズについて、 ご好評につき2次受注を6月28日21:00から開始

※一部商品は在庫がなくなり次第販売終了です。

詳細は各販売ページをご確認ください

グッズ購入はこちら
https://shop.hololivepro.com/products/hololive_5thgen_live_2nd…",#ねぽらぼT4U ,2023-06-28T12:00:01+00:00,7,1358,5279,327268
"この後 22時15分 #ホロのこしかけ

6月の #ホロライブ がわかった気分になれる
ホロのこしかけ まもなく ON AIR

各プロジェクトの6月新情報
ぜひ""こしかけ""チェックでお見逃しなく
そして飛び出す「めい言」とは…

放送はこちら",#ホロのこしかけ #ホロライブ,2023-06-28T10:00:01+00:00,2,287,1902,352493
"お知らせ 
#響ラジオ ステーションで配信中の『ホロライブpresents Vのすこんなオタ活なんだワ！』第143回が更新 https://onl.tw/5jZc5kR 

今日の #すこだワ は… 
お年玉企画続報公開 

ミニコーナーのメールに
#白上フブキ #宝鐘マリン の
ツッコミが冴えわたる

ぜひお聴きください",#響ラジオ #すこだワ #白上フブキ #宝鐘マリン,2023-06-28T03:05:17+00:00,8,873,4754,299572
"#おかゆソロライブ
猫又おかゆ 1st Live.『ぽいずにゃ〜しんどろーむ』 Blu-ray 2023年6月28日（水）リリースを記念してライブグッズの再販売決定

販売開始時間6/28 12時スタート
取り扱い商品等詳細は販売ページをチェック！
※販売開始時刻にオープンとなります
https://shop.hololivepro.com/products/nekomataokayu_1stlive_resale…",#おかゆソロライブ,2023-06-28T02:00:00+00:00,14,1142,4632,221645
"明日 22時15分 #ホロのこしかけ

6月の #ホロライブ がわかった気分になれる
ホロのこしかけ 6月28日 ON AIR

夏を目前に新情報のチェックはOK
一緒に今月を振り返り
これを見ないと夏が始まらないかも…

6月28日(水) 22:15 START",#ホロのこしかけ #ホロライブ,2023-06-27T12:00:01+00:00,4,311,2080,294899
"#ねぽらぼT4U  
「hololive 5th Generation Live “Twinkle 4 You”」直前！オフコラボ配信決定

出演者
桃鈴ねね、尾丸ポルカ、雪花ラミィ、獅白ぼたん

配信日時
6/28(水) 20:00～

 ",#ねぽらぼT4U,2023-06-27T11:30:01+00:00,105,2286,8090,712817
"再販のお知らせ
公式ブランドグッズ「hololive friends with u」vol.2より #ラプラス・ダークネス が再販決定

本日6月27日(火)18時より販売開始

※本商品は在庫販売となります。
※vol.６は7月11日(火)の販売開始を予定しております。

販売サイト",#ラプラス・ダークネス ,2023-06-27T03:00:01+00:00,31,1447,6253,520307
"お知らせ 
ホロライブEnglish全体ライブ
ライブ告知映像が渋谷スクランブル交差点にて放映中！

放映期間
6/26～7/2まで

配信チケットはこちら
https://virtual.spwn.jp/events/23070301-jpholoen1stconcert…",,2023-06-26T11:36:01+00:00,43,1916,8830,1271604
"公式番組情報
#わかり愛たいさんにん

今回の「わかり愛」は
「Startend」の3人対談でした

3人のぶっちゃけトークは必見です

出演者
湊あくあ、星街すいせい、常闇トワ",#わかり愛たいさんにん,2023-06-26T09:30:00+00:00,49,2863,12246,1222431
"お知らせ 
ホロライブEnglish全体ライブ
『hololive English 1st Concert -Connect the World-』開催まであと1週間

配信チケットはこちら
https://virtual.spwn.jp/events/23070301-jpholoen1stconcert…

#holoENConnect",#holoENConnect,2023-06-26T08:30:00+00:00,4,743,3869,248606
"公式番組情報
#わかり愛たいさんにん

この後18時から

対談トークで「あくすい」の魅力をお届け

と、思いきやまさかの乱入者が

出演者
湊あくあ、星街すいせい、？？？",#わかり愛たいさんにん,2023-06-26T08:00:01+00:00,133,2393,8290,1018147
"商品情報
「#紫咲シオン(
@murasakishionch
)新衣装記念2023」グッズ販売開始

米白粕先生描き下ろし「キラキラ☆制服青春アクリルスタンド」や、「ミニステッカーセット」、「おそろいブレスレット」、「おそろいぬいぐるみマスコット」をご用意

販売ページ
https://shop.hololivepro.com/products/murasakishion_nc2023…",#紫咲シオン,2023-06-25T14:00:01+00:00,12,2395,9953,403678
"公式番組情報
#わかり愛たいふたり

わかり「あい」たい2人の対談トークバラエティ

「あくすい」の魅力をたっぷりお届け

出演者
湊あくあ、星街すいせい",#わかり愛たいふたり,2023-06-25T09:30:00+00:00,45,2004,8400,2460222
"【ホロぐら更新】
#オーロ・クロニー は #尾丸ポルカ に述べました。
麺がのびたなら時間を遡ればいいじゃない…と。

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」公開
感想は #ホロぐら でお待ちしております

動画の続きはコチラ
https://youtu.be/jTW30Ht1o8o",#オーロ・クロニー #尾丸ポルカ #ホロライブ #ホロぐら,2023-06-25T09:01:12+00:00,14,1747,6530,341052
"お知らせ 
ホロライブEnglish全体ライブ
『hololive English 1st Concert -Connect the World-』

ご好評につき、グッズ再販売決定
一部商品は数に限りがございますので、お見逃しなく
販売期間
6/26 12:00〜7/10 18:00まで

グッズ購入はこちら",,2023-06-25T08:01:00+00:00,6,695,3502,215074
"お知らせ 
ホロライブEnglish全体ライブ
『hololive English 1st Concert -Connect the World-』

ご好評につき、グッズ再販売決定
新商品 T-shirt remix ver. が登場

販売期間
6/26 12:00〜7/10 18:00まで

グッズ購入はこちら",,2023-06-25T08:00:00+00:00,2,469,2625,309037
"ホロライブEN Councilから #オーロ・クロニー が初登場！
時間に囚われてっから麺ものびるんだわ

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」は6/25(日)の18時公開！

前回は #ハコス・ベールズ初登場 の回
https://youtu.be/ednupYyf7CI",#オーロ・クロニー #ホロライブ #ハコス・ベールズ初登場,2023-06-24T12:00:25+00:00,24,1583,6426,379819
"公式番組情報
#わかり愛たいふたり

対談でお互いの魅力を発信するトークバラエティ

今回は「あくすい」の2人が語り合う

出演者
湊あくあ、星街すいせい",#わかり愛たいふたり,2023-06-24T10:00:00+00:00,227,3760,14904,619871
"お知らせ
「#白上フブキ(
@shirakamifubuki
)」ビジュアルメンテナンスの実施が決定

本日6月24日(土)21時より、新Live2Dのお披露目配信開始

ぜひチェックしてみてください

配信URLはこちら
https://youtube.com/live/9WmswIOhOEE?feature=share…",#白上フブキ ,2023-06-24T03:00:01+00:00,28,2198,10528,496607
"商品情報

「#定水寺シンリ（
@josuijishinri
）誕生日記念2023」グッズ販売開始

「アクリルパネル」や「マグネットセット」、「マグカップ」、「ボイス」をご用意
セット購入特典は「箔押し複製サイン＆メッセージ入り ポストカード」です

商品ページ",#定水寺シンリ,2023-06-24T01:45:00+00:00,3,509,2406,185989
"商品情報
「#白上フブキ(
@shirakamifubuki
)活動5周年記念」グッズ販売開始

緋原ヨウ先生描き下ろし「B2タペストリー」や、せんちゃ先生描き下ろし「アクリルジオラマスタンド」、白上フブキデザイン「アイマスク」などをご用意

販売ページ
https://shop.hololivepro.com/products/shirakamifubuki_an5th…",#白上フブキ ,2023-06-23T13:00:01+00:00,62,2114,8384,319063
"公式番組情報
本日20時より #ホロアースTV を配信
グラフィックが進化したサンドボックスゲームを散策

#ヤマトファンタジア ではライブ以外にも楽しめるコンテンツが盛りだくさん新情報を公開

出演
大神ミオ、さくらみこ、博衣こより、友人A(MC)",#ホロアースTV #ヤマトファンタジア,2023-06-23T09:00:03+00:00,4,660,3198,148682
"運営レター更新
#ホロライブ 運営noteにて「ホロライブ公式YouTubeチャンネルのメンバーシップ」の紹介を記事にしました

これまでの「投稿コンテンツの振り返り」や「新プランの魅力」について記載しておりますので、ぜひ、ご一読ください

運営noteはこちら
https://note.cover-corp.com/n/n798d4655a0b0",#ホロライブ,2023-06-23T03:00:00+00:00,0,432,2330,145244
"お知らせ
ホロライブ公式YouTubeチャンネルのメンバーシップにて新しく「ホロライブ応援デラックス」プランが登場

公式番組のアフタートークや動画・生放送の未公開シーンなど、限定コンテンツを視聴することが可能

メンバーシップ加入はこちら
https://youtube.com/channel/UCJFZiqLMntJufDCHc6bQixg/join…",,2023-06-22T13:00:03+00:00,50,2156,7999,2037061
"お知らせ
美好よしみ先生初の画集『ShowCase』の帯コメントを #星街すいせい（
@suisei_hosimati
） が担当いたしました

8月17日(木)発売予定ですので、
この機会にぜひチェックしてみてください

#ホロライブ",#星街すいせい #ホロライブ,2023-06-22T11:00:00+00:00,22,1468,8063,437688
"新衣装お披露目配信のお知らせ
「#紫咲シオン(
@murasakishionch
)」の新⾐装お披露⽬配信を、6月25日(日)20時より、本人のYouTubeチャンネルにて実施することが決定

ぜひチェックしてみてください

配信チャンネルはこちら
https://youtube.com/@MurasakiShion

#ホロライブ",#紫咲シオン #ホロライブ,2023-06-22T09:00:02+00:00,80,4866,22761,877350
"FC番組アーカイブ情報 
#ホロテス ありがとうございました！
#亜咲花 さん出演

ホロライブメンバーと亜咲花先生のカオス競馬予想バトルはいかがだったでしょうか

アーカイブ公開は本日24時頃を予定しております

アーカイブはこちらから
 ",#ホロテス #亜咲花,2023-06-21T14:00:00+00:00,15,457,3895,314661
"FC番組情報 
このあと21時から#ホロテス

#亜咲花 さん出演
亜咲花さんが競馬好きということで
伝説の競馬ゲームJAPAN WORLD CUPで
予想バトルをしちゃいます

お楽しみに♪",#ホロテス #亜咲花   ,2023-06-21T11:30:00+00:00,3,422,2932,296781
"#ねぽらぼT4U  
6/17リリース！#ねぽらぼ の新曲 「Twinkle 4 You」の振り付け動画をYouTubeにアップしました！
一緒に踊ってみてね

https://youtube.com/watch?v=2rONX18ejxo…

公演特設サイトはこちら
https://twinkle4you.hololivepro.com/news/",#ねぽらぼT4U #ねぽらぼ ,2023-06-21T11:00:02+00:00,9,1561,6620,464408
"#ねぽらぼT4U  
東京都、神奈川県、埼玉県、千葉県のJRエキナカNewDaysビジョンにてライブ告知Vが流れていますぜひお見逃しなく

※駅及び駅員へのお問い合わせはご遠慮ください。

掲載期間
6/25(日)まで

公演特設サイトはこちら",#ねぽらぼT4U,2023-06-21T10:30:00+00:00,32,2076,9720,512879
"#ホロライブインドネシア 記念日グッズ再販売企画

2022年7月～2023年1月に販売された記念日グッズから、先日のアンケートでご希望が多かったアイテムを再生産販売決定
ぜひお見逃しなく

ご購入はこちらhttps://shop.hololivepro.com/products/holoid_resale2023…

※受注販売となります
#holoID",#ホロライブインドネシア #holoID,2023-06-21T09:00:01+00:00,32,1483,5668,439987
"掲載情報 
#Vジャンプ 8月特大号が本日発売  

 #大空スバル(
@oozorasubaru
)が「遊☆戯☆王」について熱く語る  

ぜひご一読ください 

 #ホロライブ",#Vジャンプ #大空スバル #ホロライブ,2023-06-21T05:00:01+00:00,50,1825,6936,996721
"商品情報

「#がうる・ぐら（
@gawrgura
）誕生日記念2023」グッズ販売開始

「PC・タブレットケース」や「グラスセット」、「ぬいぐるみ」、「ケーブルバンド」をご用意

セット購入特典（数量限定ver.）は「直筆サイン入り ポストカード」です",#がうる・ぐら,2023-06-21T01:00:01+00:00,25,3242,16504,1702570
"／
#兎田ぺこら × #ペコちゃん
ミルキーコラボ新商品が登場
＼

6月27日（火）より全国のスーパー・コンビニ・一部の不二家洋菓子店でオリジナル商品の販売や「Peko chanHouse ペコちゃんのおうち」のコラボ装飾も

詳細はこちら",#兎田ぺこら #ペコちゃん  ,2023-06-20T08:00:01+00:00,21,3001,11953,822214
"FC番組情報 
 #ホロテス　
6月の配信は #亜咲花 さんが登場
番組内では ライブパフォーマンスの秘訣や
お友達作りのコツもお聞きしちゃいます

お楽しみに♪

配信日時 
6月21日(水) 21:00～",#ホロテス #亜咲花   ,2023-06-20T03:30:00+00:00,7,1007,5271,1281099
"お知らせ
#大神ミオ(
@ookamimio
)ファンミーティング7月29日に開催決定！
本日18時よりチケット申し込み開始です

詳しくはこちら
https://shop.hololivepro.com/blogs/event/ookamimio-fanmeeting…

公式ハッシュタグ
#君とミオの夏休み",#大神ミオ #君とミオの夏休み,2023-06-19T09:00:03+00:00,64,1763,6879,800796
"公式番組情報
#ホロクイズクエスト4

本日18時から
大魔王みこちゃぴと最終決戦

大魔王の秘密を暴き
クイズバトルで勝利せよ

ゆうしゃ ルーナは
かつてのなかまと たちあがる！",#ホロクイズクエスト4,2023-06-19T08:00:00+00:00,19,875,3736,379906
"お知らせ
「#風真いろは（
@kazamairohach
）」LINEスタンプ「ホロライブ公式スタンプ風真いろは」が本日6月18日(日)より販売開始

イラストレーター「さめあんこ」先生描き下ろしイラストを使用したLINEスタンプになります

詳細はこちら
https://line.me/S/sticker/23410903…",#風真いろは ,2023-06-18T12:05:00+00:00,38,3344,14232,629259
"商品情報
「#風真いろは(
@kazamairohach
) 誕生日記念2023」グッズ販売開始

リズ先生描き下ろし「絵皿」「コースター」、さまてる先生描き下ろし「ビッグタオル」、「タンブラー」「風真いろはのシステムボイス12種」をご用意

販売ページ
https://shop.hololivepro.com/products/kazamairoha_bd2023…",#風真いろは ,2023-06-18T12:00:00+00:00,24,2290,9269,440622
"公式番組情報
#ホロクイズクエスト4

いよいよ明日
RPG風クイズバトル

最終決戦
暴き出せ…大魔王みこちゃぴの秘密

かつての仲間たちも大集結",#ホロクイズクエスト4,2023-06-18T10:00:03+00:00,22,1017,4252,418650
"【ホロぐら更新】
ネズミへのひどい仕打ちに #ハコス・ベールズ が激怒！
しかし #白上フブキ 率いる肉食獣たちが立ちはだかる…！

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」公開
感想は #ホロぐら でお待ちしております

動画の続きはコチラ
https://youtu.be/ednupYyf7CI",#ハコス・ベールズ #白上フブキ #ホロライブ #ホロぐら,2023-06-18T09:01:54+00:00,35,2129,8266,531250
"ホロライブEN Councilから #ハコス・ベールズ が初登場！
ねずみの力を思い知れ～！

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」は6/18(日)の18時公開！

前回は #七詩ムメイ初登場 の回
https://youtu.be/fTyH3gvoElY",#ハコス・ベールズ #ホロライブ #七詩ムメイ初登場,2023-06-17T12:00:11+00:00,45,1751,7603,390781
"公式番組情報
#ホロクイズクエスト4

▼史上最悪の敵▼
大魔王みこちゃぴ

勇者ルーナは新たな仲間と
かつての敵と共に
クイズバトルに挑む",#ホロクイズクエスト4,2023-06-17T10:00:01+00:00,123,2265,11653,1339314
"商品情報
「#ヤマトファンタジア 開催記念」グッズ販売中

黒瀬浩介先生描き下ろし「卓上屏風」、中西達哉先生描き下ろし「アクリルパネル」をご用意

複製サイン入り「レプリカチケット」が抽選で当たるキャンペーンも開催中

販売ページ",#ヤマトファンタジア ,2023-06-17T09:00:00+00:00,3,1473,8216,440157
"NEW RELEASE!! 
ホロライブEnglish初のオリジナル楽曲「Connect the World」のリリースが開始

全体ライブ『hololive English 1st Concert -Connect the World-』に向けたオリジナルソングとなっております

MV
https://youtu.be/bitH6NZ_e2Q",,2023-06-16T15:00:01+00:00,7,1014,4897,299346
"登録者数100万人突破のお知らせ
「#不知火フレア(
@shiranuiflare
)」のYouTubeチャンネル登録者数が100万人を突破いたしました

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000960.000030268.html…

#ホロライブ",#不知火フレア #ホロライブ,2023-06-16T10:07:49+00:00,239,5850,26458,782175
"お知らせ 
ホロライブEnglish全体ライブ
『hololive English 1st Concert -Connect the World-』オリジナルソングのMVを初公開＆デジタルリリース決定！

MV
https://youtu.be/bitH6NZ_e2Q

配信
https://cover.lnk.to/ConnecttheWorld",,2023-06-16T04:02:37+00:00,15,2997,14154,893982
"商品情報
「#夏色まつり(
@natsuiromatsuri
)活動5周年記念」グッズ販売開始

沢城あやほ先生描き下ろし「B2タペストリー」や、さまてる先生描き下ろし「アクリルパネル＆まつりからのラブレター」、「『夏色応援団』腕章」をご用意

販売ページ
https://shop.hololivepro.com/products/natsuiromatsuri_an5th…",#夏色まつり ,2023-06-15T13:00:03+00:00,13,1821,9252,506382
"エレクトーン「LUNA」ツアー決定
#姫森ルーナ(
@himemoriluna
)と #ヤマハ コラボでうまれた #エレクトーン「LUNA」が全国8か所の #ヤマハミュージック のお店を巡ります

エレクトーン「LUNA」演奏会や「#ホロライブ」楽曲試聴会も

詳細はこちら
https://yamahamusic.jp/shop/event/electone-luna-tour…

#ElectoneLUNA",#姫森ルーナ #ヤマハ #エレクトーン #ヤマハミュージック #ホロライブ #ElectoneLUNA,2023-06-15T02:30:06+00:00,23,1632,8451,704855
"新衣装お披露目配信のお知らせ
「#天音かなた(
@amanekanatach
)」の新⾐装お披露⽬配信を、6月17日(土)20時より、本人のYouTubeチャンネルにて実施することが決定

ぜひチェックしてみてください

配信チャンネルはこちら
https://youtube.com/@AmaneKanata

#ホロライブ",#天音かなた #ホロライブ,2023-06-14T11:00:01+00:00,275,5857,25273,1407059
"お知らせ 
#響ラジオ ステーションで配信中の『ホロライブpresents Vのすこんなオタ活なんだワ！』第142回が更新 https://bit.ly/2W1S6td  

今回の #すこだワ は
「これ知ってる？」で #白上フブキ の都市伝説エピソードに #宝鐘マリン も大盛り上がり 
「なりきりVシアター」も",#響ラジオ #すこだワ #白上フブキ #宝鐘マリン,2023-06-14T03:20:45+00:00,12,927,5710,408298
"新衣装お披露目配信のお知らせ
「#戌神ころね(
@inugamikorone
)」の新⾐装お披露⽬配信を、6月15日(木)20時より、本人のYouTubeチャンネルにて実施することが決定

ぜひチェックしてみてください

配信チャンネルはこちら
https://youtube.com/@InugamiKorone

#ホロライブ",#戌神ころね #ホロライブ,2023-06-12T12:00:03+00:00,161,6291,26480,1728222
"商品情報
【ホロスターズ告白＆プロポーズボイス】販売開始

フルセット購入特典として、さらちよみ先生描き下ろしPC用壁紙が付いてきます

参加タレント
ホロスターズ、UPROAR!!

販売ページ https://shop.hololivepro.com/products/holostars_confession_proposal_voice…", ,2023-06-12T09:00:03+00:00,23,2843,7140,1759350
"公式番組情報
#プライベートナンバークイズ

この後18時から

暴くか、暴かれるか
プライベートな情報もりもりでお届けする
新感覚チームバトル

出演者
アキ・ローゼンタール、癒月ちょこ、小鳥遊キアラ、友人A",#プライベートナンバークイズ,2023-06-12T08:00:01+00:00,2,501,2974,423585
"商品情報
「#鷹嶺ルイ(
@takanelui
)誕生日記念2023」グッズ販売開始

Guchico先生描き下ろし「キャンバスアート」、トゥーミ先生描き下ろし「ランダムマグネット」、「コースター」、「アイスキューブ」をご用意いたしました

販売ページ
https://shop.hololivepro.com/products/takanelui_bd2023…",#鷹嶺ルイ ,2023-06-11T13:00:01+00:00,10,1944,10036,520590
"公式番組情報
#プライベートナンバークイズ

キーワードと数字を組み合わせ
出演者のプライベート情報が丸わかり
チームで競い、相手チームの秘密を暴け

出演者
アキ・ローゼンタール、癒月ちょこ、小鳥遊キアラ、友人A",#プライベートナンバークイズ,2023-06-11T10:00:00+00:00,4,375,2247,123309
