content,tags,posted_time,replies,retweets,likes,views
"【公式番組情報】
#ゆくホロくるホロ2021

いっしょに年越ししませんか

今年もやります年越し配信
ホロライブメンバー大集合
豪華企画盛りだくさんでお届けします

▼配信日時▼
12月31日（金）18:00〜

▼待機所▼",#ゆくホロくるホロ2021,2021-12-29T09:00:01+00:00,168,5322,14762,-1
"【お知らせ】
第2回ホロポケカップの詳細と出演者が発表

今回も組み合わせは事前抽選会にて決定します

1月27日大会当日まで楽しみにお待ちください

#ポケモンBDSP
#ホロポケ部",#ポケモンBDSP #ホロポケ部,2021-12-29T07:16:49+00:00,54,2074,7166,-1
"【12月30日(木) 22:15】
ホロライブ情報まとめを、夜にお届け
友人Aのラジオ型 #ホロのこしかけ 放送決定
年内最後のこしかけです
 
公開日時
12月30日(木) 22:15 / 出演：友人A（えーちゃん）
 
放送はこちら
https://youtu.be/osc_mWH6C3Y",#ホロのこしかけ,2021-12-29T04:00:01+00:00,2,338,1759,-1
"【お知らせ】
#響ラジオ ステーションで配信中の「ホロライブpresents Vのすこんなオタ活なんだワ！」第72回が更新
https://bit.ly/2W1S6td

今回の #すこだワ はゲスト回
声優の #渕崎ゆり子 さんを前に、宝鐘マリンの『サクラ大戦』愛が止まらない

#白上フブキ #宝鐘マリン",#響ラジオ #すこだワ #渕崎ゆり子 #白上フブキ #宝鐘マリン,2021-12-29T03:07:22+00:00,5,918,5069,-1
"【お知らせ】
バーチャルシンガー / VTuber「AZKi」、3年の活動を締めくくる楽曲『オーバーライト』リリース
2022年4月より新体制へ

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000599.000030268.html…

#AZKi　#ホロライブ",#AZKi #ホロライブ,2021-12-29T03:02:07+00:00,81,4334,12198,-1
"【お知らせ】
「ホロスターズ」の公式サイトが、本日リニューアルいたしました

この機会に、新しく生まれ変わった「ホロスターズ」公式サイトをぜひご覧ください

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000593.000030268.html…

#ホロスターズ",#ホロスターズ,2021-12-28T08:00:33+00:00,1,758,2767,-1
"【お知らせ】
《#ときのそら ソロライブTheatrical Cover Live「Role:Play」》
本日18：00～より現地チケットを先着順にて販売決定しました

まだご入手されていない方も最後のチャンスになります

販売URL
https://virtual.spwn.jp/events/22012201-rlroleplay…",#ときのそら,2021-12-28T04:00:00+00:00,1,677,3795,-1
"【お知らせ】
「#桃鈴ねね」 と「#秘密結社holoX」計6名のお正月衣装お披露目リレー配信が、2022年1月1日（土）13時から順次配信決定

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000586.000030268.html…

#ホロライブ",#桃鈴ねね #秘密結社holoX #ホロライブ,2021-12-28T03:00:42+00:00,527,13251,34262,-1
"【商品情報】
「#天音かなた 活動2周年記念」のグッズが発売開始

にもし先生描き下ろしの「ラバーマット」やxai先生描き下ろしの「マルチスマホケース」などをご用意いたしました

販売ページはこちら
https://shop.hololivepro.com/products/amanekanata_an2nd…

#ホロライブ",#天音かなた #ホロライブ,2021-12-27T13:10:00+00:00,28,2029,7993,-1
"【お知らせ】
「hololive English -Myth-」と「TSUKUMO」のオリジナルコラボレーショングッズが、明日12月28日（火）10時より受注販売開始

この機会に、ぜひお買い求めください

#holoMyth #hololiveEnglish #ホロライブEN",#holoMyth #hololiveEnglish #ホロライブEN,2021-12-27T12:10:43+00:00,7,749,4666,-1
"【事後通販のお知らせ】
先日大盛況で終了いたしました 「#3期生カフェ」 のグッズ事後通販開始

本日から、下記サイトにて購入できますので、皆様よろしくお願いいたします

事後通販ページはこちら
https://edith-online.com/shops/hololive",#3期生カフェ ,2021-12-27T09:00:03+00:00,17,1163,4305,-1
"続いて
#アルランディス #律可 #夕刻ロベル #影山シエン #荒咬オウガ によるオリジナル楽曲「Pentas」がスタートです！

#ホロスタ1stACT",#アルランディス #律可 #夕刻ロベル #影山シエン #荒咬オウガ #ホロスタ1stACT,2021-12-26T10:08:15+00:00,0,143,1289,-1
"#花咲みやび #奏手イヅル #アステルレダ #岸堂天真
によるオリジナル楽曲「Magic Word Orchestra」が始まりました！

#ホロスタ1stACT",#花咲みやび #奏手イヅル #アステルレダ #岸堂天真 #ホロスタ1stACT,2021-12-26T10:04:12+00:00,0,133,1096,-1
"いよいよ１曲目がスタートしました！
YouTubeで無料チラ見せ中です
ぜひご覧ください

視聴ページはこちら 
https://youtu.be/w_JrkmxdK9M 

配信チケットはこちら 
https://virtual.spwn.jp/_events/21122601-jpholostarslive… ",,2021-12-26T09:08:40+00:00,1,248,1541,-1
"【#ホロぐら 更新】
今年最後のホロぐらはみんなでクイズ大会からの年越しそば！
来年もよろしくお願いします！

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」公開
感想は #ホロぐら でお待ちしております

動画の続きはコチラ
https://youtu.be/O775092N3nU",#ホロぐら #ホロライブ #ホロぐら,2021-12-26T09:00:35+00:00,42,2581,10046,-1
"【訂正】
画像のなかで表記されている、実施タイトルに誤りがございました。
正しくは「Ori and the Blind Forest」となります。
お詫びして訂正いたします。",,2021-12-26T07:28:02+00:00,0,128,1144,-1
"【あくあソロライブ】
#湊あくあソロライブ 現地来場チケット2次先行の入金締め切りは本日12月26日（日） 23:00まで
お忘れなく

※当落詳細はローソンチケットマイページの申込履歴をご確認ください

ローソンチケット
https://l-tike.com",#湊あくあソロライブ,2021-12-26T03:00:00+00:00,0,377,2150,-1
"【#ホロライブクリスマス】
クリスマス特別番組のご視聴ありがとうございました

 #ホロのクリスマス人狼 やライトアップされたツリーはいかがでしたか

感想は「#ホロクリスマスツリー 」で投稿お願いします",#ホロライブクリスマス #ホロのクリスマス人狼 #ホロクリスマスツリー,2021-12-25T13:00:01+00:00,8,1731,11456,-1
"明日は今年最後の #ホロぐら
最後くらいほのぼのと終わりたいですね

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」は明日12/26(日)の18時公開

マナー講師の前回
https://youtu.be/7oyT4JuuGf4",#ホロぐら #ホロライブ,2021-12-25T12:00:13+00:00,71,1856,7854,-1
"【#ホロライブクリスマス】
なんと、クリスマスツリーを点灯させるために、スペシャル助っ人の谷郷社長が登場いたしました

谷郷社長の助けのおかげでツリーに明かりが
皆さん応援ありがとうございました

#ホロクリスマスツリー　#ホロのクリスマス人狼",#ホロライブクリスマス #ホロクリスマスツリー #ホロのクリスマス人狼,2021-12-25T11:57:48+00:00,189,4955,21830,-1
"【#ホロライブクリスマス】
クリスマス特別番組に、ミコダニェー登場

負けてしまった「人狼陣営」へ、ミコダニェーから「大喜利」のプレゼント

配信はこちら
https://youtube.com/watch?v=wP-LOuNU88s…

#ホロクリスマスツリー　#ホロのクリスマス人狼",#ホロライブクリスマス #ホロクリスマスツリー #ホロのクリスマス人狼,2021-12-25T11:14:47+00:00,17,1659,7766,-1
"【#ホロライブクリスマス】
#ホロのクリスマス人狼 が始まりました

クリスマスという素敵な夜の特別な番組、果たしてどのような展開になるのでしょうか…

この機会にぜひご視聴ください

配信はこちら
https://youtube.com/watch?v=wP-LOuNU88s…",#ホロライブクリスマス #ホロのクリスマス人狼 ,2021-12-25T10:01:21+00:00,0,709,3647,-1
"【お知らせ】
「#大神ミオ」LINEスタンプ「ホロライブ公式動くスタンプ  大神ミオ」が12月25日（土）より販売開始

イラストレーター「かもちょめ」さん描き下ろしイラストを使用したLINEスタンプが発売します

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000594.000030268.html…",#大神ミオ ,2021-12-25T03:30:45+00:00,37,2090,6563,-1
"【お知らせ】
本日12月25日（土）より #JOYSOUND にて「#ホロライブプロダクション」所属タレントの楽曲が配信開始いたしました

コロナ情勢に十分ご注意頂きながら、カラオケをお楽しみください

配信楽曲はこちら
#湊あくあ
uni-birth《レコおと》",#JOYSOUND #ホロライブプロダクション #湊あくあ ,2021-12-25T03:00:02+00:00,7,470,2411,-1
"【#ホロライブクリスマス】
ホロライブクリスマスツリーが本日12月25日(土)まで秋葉原UDX アキバ広場に設置中

本日が最終日ですぜひご覧ください

スケジュール
【点灯時間】12:00~24:00

12月25日(土)定点カメラ",#ホロライブクリスマス ,2021-12-25T03:00:02+00:00,2,627,3309,-1
"【商品情報】
「#夕刻ロベル 活動二周年記念」のグッズが発売開始

めばる先生描き下ろしの「アクリルパネル」や「ロックグラス」「ボトルキープキーホルダー」などをご用意いたしました

販売ページはこちら
https://shop.hololivepro.com/products/yukokuroberu_an2nd…

#ホロスターズ",#夕刻ロベル #ホロスターズ,2021-12-24T12:00:03+00:00,3,549,1930,-1
"【お知らせ】
期間限定「ホロライブクリスマスボイス2021」が12月24日（金）18時より販売開始

オリジナルの録りおろしシチュエーションボイスをぜひお楽しみください
キービジュアルイラストはTiv先生描き下ろし！

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000591.000030268.html…", ,2021-12-24T09:02:06+00:00,31,2951,9191,-1
"#ホロリー 写真コンテスト2は引き続き開催されていますので、ぜひご参加ください

期間中、ホロリーで撮影した写真に、ハッシュタグ「#ホロリー写真コンテスト２」をつけて、Twitterでつぶやこう

詳細はこちら
https://setreadyhololive.hololivepro.com/hololy/

#SR_hololive #C99 #ホロライブ",#ホロリー #ホロリー写真コンテスト２ #SR_hololive #C99 #ホロライブ,2021-12-24T08:06:54+00:00,0,574,2832,-1
"【メンテナンス終了のお知らせ】
スマートフォンアプリ『#ホロリー』につきまして、
12月24日(金)13時より実施しておりましたメンテナンスは、17時に終了いたしました。

＜メンテナンス内容＞
・タレントの追加
・モーションの追加
・お気に入り機能の追加

ご協力ありがとうございました。",#ホロリー,2021-12-24T08:06:52+00:00,14,915,4621,-1
"【公式番組情報】
#ホロのクリスマス人狼

聖なる夜の騙し合い

出演者
湊あくあ、さくらみこ、猫又おかゆ、星街すいせい、宝鐘マリン、白銀ノエル、雪花ラミィ、友人A（MC）

公開日時
12月25日（土）19:00",#ホロのクリスマス人狼,2021-12-24T03:30:00+00:00,116,3773,11516,-1
"【 #つながるホロライブ 】
大変ご好評につき、ALL AREAチケットが販売予定枚数に達する可能性がございます。

こちらを考慮した結果、3月19日・20日のALL AREAチケットのみ、2次先行までの受付(〜1月10日まで)となる可能性がございます。

予めご了承ください。",#つながるホロライブ,2021-12-24T03:01:30+00:00,1,323,970,-1
"【 #つながるホロライブ 】
「hololive SUPER EXPO 2022」
「hololive 3rd fes. Link Your Wish」
会場チケット2次先行の受付開始

※お申込み、チケットの受取りはスマートフォン限定「電子チケット」となります。

チケット受付はこちら
https://l-tike.com/st1/hololive-superexpo…",#つながるホロライブ,2021-12-24T03:00:00+00:00,19,1232,3832,-1
"【#ホロライブクリスマス】
ホロライブクリスマスツリーが12月24～25日まで秋葉原UDX アキバ広場に設置中

スケジュール
【点灯時間】12:00~24:00
【光の演出】17:00~20:30 （30分毎に実施）※25日を除く

12月24日(金)定点カメラ
https://youtube.com/watch?v=hdrBWKi72Uo…",#ホロライブクリスマス ,2021-12-24T02:30:00+00:00,8,1036,4292,-1
"【ホロライブ3期生ライブ】
#ホロライブ3期生1stライブ のアーカイブは明日12/25 23:59まで視聴可能

アーカイブ視聴チケットは視聴期限までお買い求め頂けますので、まだの方はお早めに

SPWN
https://virtual.spwn.jp/events/21112501-jpfantasy…",#ホロライブ3期生1stライブ,2021-12-24T01:00:01+00:00,13,711,2916,-1
"【 お知らせ #2 】
あわせて、延期しておりました12月4日の公式配信につきましては、2022年1月6日（木）に配信を予定しております。

こちらも配信の内容が確定次第、Twitterにて告知をさせていただきますので、今しばらくお待ちくださいませ。

#hololiveERROR",#hololiveERROR,2021-12-23T10:27:51+00:00,1,333,1947,-1
"【 お知らせ #1 】
弊社ホラー企画「hololive ERROR」にて延期していた360度動画の「#5」「#6」について、アップロードが完了いたしましたので、本日19時に「YouTubeホロライブ公式ch」にて公開いたします

公式ページはこちら
https://hololiveerror.hololivepro.com

#hololiveERROR",#hololiveERROR,2021-12-23T10:27:50+00:00,7,1440,6833,-1
"【お知らせ】
「ホロスターズ」全体オリジナル楽曲『JOURNEY to FIND STARS』のリリースが決定

12月27日（月）0時から各サブスクリプションサービスで配信開始
リリースに先駆けてショートMV動画を公開中

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000595.000030268.html…", ,2021-12-23T10:07:09+00:00,41,2814,7738,-1
"【メンテナンスの予告】
「#ホロリー」のメンテナンスを12月24日(金) 13:00～17:00 にて実施いたします。

ご不便をおかけいたしますが、何卒ご協力をお願いいたします。

※状況によりメンテナンス開始・終了時間が前後する場合がございます。

#ホロライブ",#ホロリー #ホロライブ,2021-12-23T07:00:00+00:00,12,377,2429,-1
"【あくあソロライブ】
#湊あくあソロライブ 現地来場チケット2次先行の当落が発表されました
当選された方はお手続きをお忘れなく

※当落詳細はローソンチケットマイページの申込履歴をご確認ください

ローソンチケット
https://l-tike.com

公演HP",#湊あくあソロライブ,2021-12-23T06:00:01+00:00,12,548,2889,-1
"【お詫びと訂正】
こちらのツイートにて、イベントタイトルに誤りがございました。

誤り→『ホロライブ×ジョイポリス HAPPY PARTY』
訂正→『ホロライブ×ジョイポリス  LOVELY PARTY』

記載の誤りにつきまして、
ご迷惑をおかけし申し訳ございません。",,2021-12-23T05:14:05+00:00,0,91,745,-1
"【#ホロライブクリスマス】
ホロライブクリスマスツリーが本日12月23日(木)～12月25日(土)まで秋葉原UDX アキバ広場に登場！

スケジュール
【点灯時間】12:00~24:00
【光の演出】17:00~20:30 （30分毎に実施）※25日を除く

12月23日(木)定点カメラ
https://youtu.be/7CYhBEuScps",#ホロライブクリスマス,2021-12-23T02:45:00+00:00,40,4917,19091,-1
"【お知らせ】
「東京ジョイポリス」とのコラボ第2弾『#ホロライブ×#ジョイポリス HAPPY PARTY』開催決定

オリジナルグッズの販売や、コラボカフェなど盛りだくさん

開催期間：2022年1月7日（金）～2月27日（日）

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000590.000030268.html…

 ",#ホロライブ #ジョイポリス ,2021-12-23T02:22:00+00:00,5,1659,5548,-1
"【お知らせ】
本日発売の女性ファッション誌『Ray(レイ)』の #ブイアワ 特集にて「#ときのそら」と「#律可」が掲載されています

人気イラストレーターが描き下ろした特別なイラストをぜひご覧ください

#Ray2月号 #ホロライブ",#ブイアワ #ときのそら #律可 #Ray2月号 #ホロライブ,2021-12-22T12:15:35+00:00,1,324,1924,-1
"【お知らせ】
#響ラジオ ステーションで配信中の「ホロライブpresents Vのすこんなオタ活なんだワ！」第71回が更新
https://bit.ly/2W1S6td

今回の #すこだワ では、MC2人がリスナーのすこに挑戦
ファンが遭遇したほっこりエピソードも
ぜひご視聴ください

#白上フブキ #宝鐘マリン",#響ラジオ #すこだワ #白上フブキ #宝鐘マリン,2021-12-22T03:01:57+00:00,0,718,4119,-1
"【お知らせ】
「ハムリーズ」と「ホロライブゲーマーズ」のコラボレーションイベント『ホロライブ in ハムリーズ　～DOKI×2♡Rendezvous～』開催決定

「ホロライブゲーマーズ」メンバーとデート体験も
オリジナルグッズの販売も

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000585.000030268.html…",,2021-12-22T02:04:15+00:00,66,3799,10543,-1
"【お知らせ】
「パシフィック×ホロライブレーシングプロジェクト」がスタート

2022 SUPER GTに参戦するパシフィックレーシングチームとタイアップ

ホロライブ仕様のマシンがレースを走ります
続報をお楽しみに

詳細はこちら", ,2021-12-22T01:13:36+00:00,80,3997,8694,-1
"【商品情報】
「#桃鈴ねね 80万人記念」のグッズが発売開始

YouTubeチャンネル登録者数80万人を記念して、桃鈴ねね本人描き下ろしの「アクリルキーホルダー」と「ねっ子連結アクリルチャーム3種セット」などをご用意いたしました

販売ページはこちら
https://shop.hololivepro.com/products/momosuzunene_80thou…",#桃鈴ねね ,2021-12-21T13:10:00+00:00,13,1432,5550,-1
"【公式番組情報】
#セクシーカードバトル

このあと19時から限界バトル
カードに書かれた普通の言葉をどれだけセクシーに言えるかな

出演者
夜空メル、癒月ちょこ、白銀ノエル、姫森ルーナ

公開日時
12月21日（火）19:00",#セクシーカードバトル,2021-12-21T09:30:00+00:00,32,901,4169,-1
"【お知らせ】
二次創作プレイリスト「#holo_remix picks」を更新しました

ご自身の制作した #holo_remix につきまして、Googleフォームから作品を募集中

皆様のご参加をお待ちしております

応募フォーム
https://docs.google.com/forms/d/e/1FAIpQLSdZizChao1LPMyIfIdnMinPx3ZID8KenYjL7XjUo2FqbusNEQ/viewform…",#holo_remix #holo_remix,2021-12-21T07:00:01+00:00,0,393,1962,-1
"【Happy Holidays】
『The Twelve Days of Christmas』をホロライブEnglishの11人がカバーした動画を公開しました

是非お聴きください

動画はこちら
https://youtube.com/watch?v=kPyLnwSXqkA…

#hololiveEnglish #12DaysofholoEN #ホロライブ #ホロライブEN",#hololiveEnglish #12DaysofholoEN #ホロライブ #ホロライブEN,2021-12-21T04:00:01+00:00,5,869,3806,-1
"【お知らせ】
Xbox Game Passのおすすめタイトルを各タレントYouTubeチャンネルでご紹介

『冬のホロ推しGamePass』を12月26日～28日まで開催

お見逃しなく

■スケジュール
12月26日（日）#不知火フレア
12月27日（月）",#不知火フレア   ,2021-12-21T03:30:00+00:00,39,1784,6417,-1
"【お知らせ】
#猫又おかゆ と「いきなり！ステーキ」末広町店とのコラボが決定

猫又おかゆ が監修したコラボメニューや、オリジナル店内装飾も実施

実施期間：2022年1月10日（月）～ 1月31日（月）

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000583.000030268.html…",#猫又おかゆ ,2021-12-21T02:01:09+00:00,194,5640,13584,-1
"【お知らせ】
この度 #COSPLAYMODE 2月号増刊『VTuberコス2022』にて「#ホロライブ」の大型特集を組んで頂きました

コラボグラビアや、公式資料集など盛りだくさん

ホロライブメンバーのコスプレをしてみたい方に、ご覧に頂きたい特集となっておりますので、ぜひご覧ください",#COSPLAYMODE #ホロライブ,2021-12-20T11:27:59+00:00,6,978,4851,-1
"【お知らせ】
本日12月20日(月)より「hololive production OFFICIAL SHOP」にて、下記CDの販売開始

Your Mori.
Bouquet
Still Still Stellar

OFFICIAL SHOPはこちら
https://shop.hololivepro.com",  ,2021-12-20T11:00:00+00:00,9,1409,6721,-1
"【公式番組情報】
#セクシーカードバトル

いよいよ明日
普通の言葉をセクシーに表現限界ギリギリなバトルに

出演者
夜空メル、癒月ちょこ、白銀ノエル、姫森ルーナ

公開日時
12月21日（火）19:00",#セクシーカードバトル,2021-12-20T10:30:00+00:00,38,973,4529,-1
"【お知らせ】
今週 12月22日（水）25時25分より放送の、エンタテ！区に、「#湊あくあ」が登場いたします

一体どんなインタビューになっているのでしょうか
ぜひご視聴ください

#ホロライブ　#エンタテ区",#湊あくあ #ホロライブ #エンタテ区,2021-12-20T09:30:01+00:00,9,644,2739,-1
"【メンテナンス情報】
明日12/21(火)14:00～17:00(JST)の間、ホロライブプロダクション公式オンラインショップのメンテナンスを実施いたします。

ご迷惑をおかけいたしますが、ご了承のほどお願い申し上げます。

#ホロライブ",#ホロライブ,2021-12-20T07:00:00+00:00,4,375,2902,-1
"【#ホロライブクリスマス】
ホロライブクリスマスツリーが12月23日(木)～12月25日(土)まで秋葉原UDX アキバ広場に登場！

特別なクリスマスをお楽しみに

詳細はこちら
https://prtimes.jp/main/html/rd/p/000000587.000030268.html…

#ホロライブ",#ホロライブクリスマス #ホロライブ,2021-12-20T03:02:41+00:00,41,3686,11851,-1
"【#holo_remix Official Goods発売】
本日締切

受注受付は本日「12月20日（月）18:00」まで
この機会に是非お買い求めください

詳細は下記URLからチェック
 GOODS INFO 
https://shop.hololivepro.com/products/holo_remix-official-goods…",#holo_remix,2021-12-20T02:00:00+00:00,1,298,1679,-1
"【商品情報】
「#メルキス 三周年記念」のグッズが発売開始

メルキスの三周年を記念して、TAYA先生描き下ろしの「アクリルジオラマスタンド」と「ビッグシルエットTシャツ」などをご用意いたしました

販売ページはこちら
https://shop.hololivepro.com/products/melkiss_an3rd…

#ホロライブ #夜空メル #癒月ちょこ",#メルキス #ホロライブ #夜空メル #癒月ちょこ,2021-12-19T12:00:01+00:00,13,1150,5211,-1
"【公式番組情報】
#セクシーカードバトル

セクシー担当集結
カードに書かれた普通の言葉をどれだけセクシーに言えるのか

出演者
夜空メル、癒月ちょこ、白銀ノエル、姫森ルーナ

公開日時
12月21日（火）19:00",#セクシーカードバトル,2021-12-19T10:00:00+00:00,43,1232,5075,-1
"【#ホロぐら 更新】
似てないモノマネをするのはマナー違反！
マナー講師の #常闇トワ です！

#ホロライブ 所属VTuberの3Dアニメ「ホロのぐらふぃてぃ」公開
感想は #ホロぐら でお待ちしております

動画の続きはコチラ
https://youtu.be/7oyT4JuuGf4",#ホロぐら #常闇トワ #ホロライブ #ホロぐら,2021-12-19T09:00:57+00:00,25,2242,9030,-1
"【 #つながるホロライブ 】
「hololive SUPER EXPO 2022」
「hololive 3rd fes. Link Your Wish」
会場チケット1次先行の入金締切は本日12月19日（日） 23:00まで

※当落詳細はローソンチケットマイページの申込履歴をご確認ください。

ローソンチケット
https://l-tike.com",#つながるホロライブ,2021-12-19T03:00:01+00:00,0,493,2315,-1
